WlYyy,FmrIP href,dugSS src,bUshh,cIVmB,iPqaD href 2,WlYyy 2,WlYyy 3,iPqaD href 3,dugSS src 2,WlYyy 5,iPqaD,iPqaD href 5,WlYyy 6,dkvhj,WlYyy 7
120,https://www.tripadvisor.com/Attraction_Review-g187514-d15758295-Reviews-Van_Gogh_Alive_The_experience-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/3f/a4/37/van-gogh-alive-the-experience.jpg?w=500&h=-1&s=1,Van Gogh Alive - The experience,184.,https://www.tripadvisor.com/Attraction_Review-g187514-d15758295-Reviews-Van_Gogh_Alive_The_experience-Madrid.html#REVIEWS,Speciality Museums • Art Museums,Paseo del Prado,,,,,,,,
20,https://www.tripadvisor.com/Attraction_Review-g187514-d14009880-Reviews-Calle_de_Bailen-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/dc/32/d9/catedral-de-la-almudena.jpg?w=500&h=-1&s=1,Calle de Bailén,185.,https://www.tripadvisor.com/Attraction_Review-g187514-d14009880-Reviews-Calle_de_Bailen-Madrid.html#REVIEWS,Points of Interest & Landmarks,Open now,,,,,,,,
8,,,,,,1,7,,,,,,,,
65,https://www.tripadvisor.com/Attraction_Review-g187514-d14093078-Reviews-Iberia_Dali_VIP_Lounge-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/b6/0c/48/la-maquina-de-cafe.jpg?w=500&h=-1&s=1,Iberia Dalí VIP Lounge,211.,https://www.tripadvisor.com/Attraction_Review-g187514-d14093078-Reviews-Iberia_Dali_VIP_Lounge-Madrid.html#REVIEWS,Airport Lounges,Barajas (District),,,,,,,,
49,https://www.tripadvisor.com/Attraction_Review-g187514-d10519173-Reviews-Federico_Garcia_Lorca_Statue-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/69/a1/5e/federico-garcia-lorca.jpg?w=500&h=-1&s=1,Federico García Lorca Statue,212.,https://www.tripadvisor.com/Attraction_Review-g187514-d10519173-Reviews-Federico_Garcia_Lorca_Statue-Madrid.html#REVIEWS,Monuments & Statues,Huertas,,,,,,,,
43,https://www.tripadvisor.com/Attraction_Review-g187514-d8444744-Reviews-Palacio_de_Santa_Cruz-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/d7/04/16/1629-by-philip-iv-to.jpg?w=500&h=400&s=1,Palacio de Santa Cruz,213.,https://www.tripadvisor.com/Attraction_Review-g187514-d8444744-Reviews-Palacio_de_Santa_Cruz-Madrid.html#REVIEWS,Historic Sites • Points of Interest & Landmarks,Sol,,,,,,,,
78,https://www.tripadvisor.com/Attraction_Review-g187514-d14093079-Reviews-Cibeles_Lounge-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/64/f2/55/photo0jpg.jpg?w=500&h=-1&s=1,Cibeles Lounge,214.,https://www.tripadvisor.com/Attraction_Review-g187514-d14093079-Reviews-Cibeles_Lounge-Madrid.html#REVIEWS,Airport Lounges,Barajas (District),,,,,,,,
62,https://www.tripadvisor.com/Attraction_Review-g187514-d10842981-Reviews-El_Pavon_Teatro_Kamikaze-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/e3/e8/32/un-viejo-edificio-cuyos.jpg?w=500&h=400&s=1,El Pavon Teatro Kamikaze,215.,https://www.tripadvisor.com/Attraction_Review-g187514-d10842981-Reviews-El_Pavon_Teatro_Kamikaze-Madrid.html#REVIEWS,Theaters,Embajadores,,,,,,,,
22,https://www.tripadvisor.com/Attraction_Review-g187514-d13002797-Reviews-Instituto_Cervantes-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/ef/5a/82/lindo-predio.jpg?w=500&h=-1&s=1,Instituto Cervantes,216.,https://www.tripadvisor.com/Attraction_Review-g187514-d13002797-Reviews-Instituto_Cervantes-Madrid.html#REVIEWS,Architectural Buildings,Justicia,https://www.tripadvisor.com/Profile/293neilk,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/9c/default-avatar-2020-14.jpg?w=100&h=-1&s=1,By,293neilk,https://www.tripadvisor.com/ShowUserReviews-g187514-d13002797-r585816387-Instituto_Cervantes-Madrid.html,... is now an institution to the teaching of the,Spanish language,and the understanding and learning of Spanish- Amer...
126,https://www.tripadvisor.com/Attraction_Review-g187514-d3749410-Reviews-La_Central_de_Callao-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/5c/6b/8e/they-don-t-only-sell.jpg?w=500&h=400&s=1,La Central de Callao,217.,https://www.tripadvisor.com/Attraction_Review-g187514-d3749410-Reviews-La_Central_de_Callao-Madrid.html#REVIEWS,Libraries,Sol,,,,,,,,
124,https://www.tripadvisor.com/Attraction_Review-g187514-d12518591-Reviews-Escenario_Puerta_del_Angel-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/48/64/2e/20171110-235843-largejpg.jpg?w=500&h=400&s=1,Escenario Puerta del Angel,218.,https://www.tripadvisor.com/Attraction_Review-g187514-d12518591-Reviews-Escenario_Puerta_del_Angel-Madrid.html#REVIEWS,Civic Centres,Casa de Campo,,,,,,,,
97,https://www.tripadvisor.com/Attraction_Review-g187514-d7155461-Reviews-Monumento_a_los_Caidos_por_Espana-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/9f/14/bc/monumento-a-los-caidos.jpg?w=500&h=400&s=1,Monumento a los Caidos por Espana,219.,https://www.tripadvisor.com/Attraction_Review-g187514-d7155461-Reviews-Monumento_a_los_Caidos_por_Espana-Madrid.html#REVIEWS,Monuments & Statues,Paseo del Prado,,,,,,,,
44,https://www.tripadvisor.com/Attraction_Review-g187514-d7123105-Reviews-Plaza_de_Santo_Domingo-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/60/14/f6/ein-unspektakularer-platz.jpg?w=500&h=-1&s=1,Plaza de Santo Domingo,220.,https://www.tripadvisor.com/Attraction_Review-g187514-d7123105-Reviews-Plaza_de_Santo_Domingo-Madrid.html#REVIEWS,Points of Interest & Landmarks,Latina,,,,,,,,
184,https://www.tripadvisor.com/Attraction_Review-g187514-d13223830-Reviews-Renfe-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/90/aa/4e/front-of-the-train.jpg?w=500&h=400&s=1,Renfe,221.,https://www.tripadvisor.com/Attraction_Review-g187514-d13223830-Reviews-Renfe-Madrid.html#REVIEWS,Public Transportation Systems,,https://www.tripadvisor.com/Profile/Mairwen1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/40/9c/bc/avatar.jpg?w=100&h=-1&s=1,By,Mairwen1,https://www.tripadvisor.com/ShowUserReviews-g187514-d13223830-r779296510-Renfe-Madrid.html,We used the Renfe,AVE,"trains twice, travelling from Barcelona to Madrid and later, from Madrid to Cordoba."
65,https://www.tripadvisor.com/Attraction_Review-g187514-d8414907-Reviews-Museo_de_la_Biblioteca_Nacional-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/6c/61/d7/img-20161025-184254-largejpg.jpg?w=500&h=400&s=1,Museo de la Biblioteca Nacional,222.,https://www.tripadvisor.com/Attraction_Review-g187514-d8414907-Reviews-Museo_de_la_Biblioteca_Nacional-Madrid.html#REVIEWS,Speciality Museums,Salamanca (District),,,,,,,,
71,https://www.tripadvisor.com/Attraction_Review-g187514-d6717283-Reviews-Plaza_de_las_Cortes-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/40/2a/80/great-area.jpg?w=500&h=-1&s=1,Plaza de las Cortes,223.,https://www.tripadvisor.com/Attraction_Review-g187514-d6717283-Reviews-Plaza_de_las_Cortes-Madrid.html#REVIEWS,Points of Interest & Landmarks,Cortes,https://www.tripadvisor.com/Profile/293neilk,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/9c/default-avatar-2020-14.jpg?w=100&h=-1&s=1,By,293neilk,https://www.tripadvisor.com/ShowUserReviews-g187514-d6717283-r707258361-Plaza_de_las_Cortes-Madrid.html,"The centre of the plaza is home to the monument to Cervantes, a great",statue,", the plaza is surrounded by grand archit..."
88,https://www.tripadvisor.com/Attraction_Review-g187514-d6716506-Reviews-Plaza_de_Canovas_del_Castillo-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/58/1d/67/caption.jpg?w=500&h=400&s=1,Plaza de Canovas del Castillo,224.,https://www.tripadvisor.com/Attraction_Review-g187514-d6716506-Reviews-Plaza_de_Canovas_del_Castillo-Madrid.html#REVIEWS,Points of Interest & Landmarks,Paseo del Prado,,,,,,,,
130,https://www.tripadvisor.com/Attraction_Review-g187514-d3230664-Reviews-Teatro_Amaya_Madrid_Chamberi-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/22/27/0e/entreplanta.jpg?w=500&h=400&s=1,Teatro Amaya Madrid Chamberí,225.,https://www.tripadvisor.com/Attraction_Review-g187514-d3230664-Reviews-Teatro_Amaya_Madrid_Chamberi-Madrid.html#REVIEWS,Theaters,Chamberí,,,,,,,,
52,https://www.tripadvisor.com/Attraction_Review-g187514-d4351980-Reviews-Paseo_de_la_Florida-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/d6/e9/ec/paseo-de-la-florida.jpg?w=500&h=-1&s=1,Paseo de la Florida,226.,https://www.tripadvisor.com/Attraction_Review-g187514-d4351980-Reviews-Paseo_de_la_Florida-Madrid.html#REVIEWS,Points of Interest & Landmarks,Casa de Campo,,,,,,,,
53,https://www.tripadvisor.com/Attraction_Review-g187514-d10498125-Reviews-Plaza_de_Jacinto_Benavente-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/31/9b/57/plaza-de-jacinto-benavente.jpg?w=500&h=400&s=1,Plaza de Jacinto Benavente,227.,https://www.tripadvisor.com/Attraction_Review-g187514-d10498125-Reviews-Plaza_de_Jacinto_Benavente-Madrid.html#REVIEWS,Points of Interest & Landmarks,Sol,,,,,,,,
27,https://www.tripadvisor.com/Attraction_Review-g187514-d12861991-Reviews-Lago_Casa_de_Campo-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/56/3e/14/photo0jpg.jpg?w=500&h=400&s=1,Lago Casa de Campo,228.,https://www.tripadvisor.com/Attraction_Review-g187514-d12861991-Reviews-Lago_Casa_de_Campo-Madrid.html#REVIEWS,Bodies of Water,Casa de Campo,,,,,,,,
50,https://www.tripadvisor.com/Attraction_Review-g187514-d10542424-Reviews-Estatua_de_Francisco_de_Goya-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/e3/49/62/detail-of-goya-work-incorporat.jpg?w=500&h=-1&s=1,Estatua de Francisco de Goya,229.,https://www.tripadvisor.com/Attraction_Review-g187514-d10542424-Reviews-Estatua_de_Francisco_de_Goya-Madrid.html#REVIEWS,Monuments & Statues,Cortes,,,,,,,,
66,https://www.tripadvisor.com/Attraction_Review-g187514-d4437020-Reviews-Plaza_del_Carmen-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/93/1f/4c/photo3jpg.jpg?w=500&h=-1&s=1,Plaza del Carmen,230.,https://www.tripadvisor.com/Attraction_Review-g187514-d4437020-Reviews-Plaza_del_Carmen-Madrid.html#REVIEWS,Points of Interest & Landmarks,Sol,,,,,,,,
49,https://www.tripadvisor.com/Attraction_Review-g187514-d7160134-Reviews-Palacio_Del_Senado-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/bf/13/1f/caption.jpg?w=500&h=400&s=1,Palacio Del Senado,231.,https://www.tripadvisor.com/Attraction_Review-g187514-d7160134-Reviews-Palacio_Del_Senado-Madrid.html#REVIEWS,Points of Interest & Landmarks,Centro,,,,,,,,
35,https://www.tripadvisor.com/Attraction_Review-g187514-d7092335-Reviews-Calle_de_los_Libreros-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/98/10/af/calle-de-los-libreros.jpg?w=500&h=-1&s=1,Calle de los  Libreros,232.,https://www.tripadvisor.com/Attraction_Review-g187514-d7092335-Reviews-Calle_de_los_Libreros-Madrid.html#REVIEWS,Points of Interest & Landmarks,Universidad,,,,,,,,
27,https://www.tripadvisor.com/Attraction_Review-g187514-d12820383-Reviews-Casa_de_la_Villa-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/59/6d/29/casa-de-la-villa-madrid.jpg?w=500&h=-1&s=1,Casa de la Villa,233.,https://www.tripadvisor.com/Attraction_Review-g187514-d12820383-Reviews-Casa_de_la_Villa-Madrid.html#REVIEWS,Historic Sites • Architectural Buildings,Centro,https://www.tripadvisor.com/Profile/Ogi0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/1b/79/e2/ogi0.jpg?w=100&h=-1&s=1,By,Ogi0,https://www.tripadvisor.com/ShowUserReviews-g187514-d12820383-r788672672-Casa_de_la_Villa-Madrid.html,", one of the oldest preserved in Madrid.",Beautiful building,
40,https://www.tripadvisor.com/Attraction_Review-g187514-d10473860-Reviews-Calle_Preciados-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/01/1f/6a/calle-preciados.jpg?w=500&h=400&s=1,Calle Preciados,234.,https://www.tripadvisor.com/Attraction_Review-g187514-d10473860-Reviews-Calle_Preciados-Madrid.html#REVIEWS,Points of Interest & Landmarks,,,,,,,,,
91,https://www.tripadvisor.com/Attraction_Review-g187514-d244284-Reviews-Bullfighting_Museum-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/c9/58/26/impressive-building.jpg?w=500&h=-1&s=1,Bullfighting Museum,235.,https://www.tripadvisor.com/Attraction_Review-g187514-d244284-Reviews-Bullfighting_Museum-Madrid.html#REVIEWS,Speciality Museums,Salamanca (District),,,,,,,,
30,https://www.tripadvisor.com/Attraction_Review-g187514-d8803132-Reviews-Bingo_Roma-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/49/b0/cd/no-dejes-de-probar-nuestros.jpg?w=500&h=400&s=1,Bingo Roma,236.,https://www.tripadvisor.com/Attraction_Review-g187514-d8803132-Reviews-Bingo_Roma-Madrid.html#REVIEWS,Casinos,Salamanca (District),,,,,,,,
56,https://www.tripadvisor.com/Attraction_Review-g187514-d10680341-Reviews-Plaza_De_Armas-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/f5/2e/a5/spacious-plaza.jpg?w=500&h=400&s=1,Plaza De Armas,237.,https://www.tripadvisor.com/Attraction_Review-g187514-d10680341-Reviews-Plaza_De_Armas-Madrid.html#REVIEWS,Points of Interest & Landmarks • Architectural Buildings,Austrias,,,,,,,,
52,https://www.tripadvisor.com/Attraction_Review-g187514-d3390093-Reviews-Iglesia_de_Nuestra_Senora_del_Carmen_y_San_Luis-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/69/ec/5e/iglesia-de-nuestra-senora.jpg?w=500&h=-1&s=1,Iglesia de Nuestra Senora del Carmen y San Luis,238.,https://www.tripadvisor.com/Attraction_Review-g187514-d3390093-Reviews-Iglesia_de_Nuestra_Senora_del_Carmen_y_San_Luis-Madrid.html#REVIEWS,Churches & Cathedrals,Sol,,,,,,,,
43,https://www.tripadvisor.com/Attraction_Review-g187514-d7919710-Reviews-Parque_Felipe_VI-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/a8/36/ad/laberinto-forestal-zona.jpg?w=500&h=-1&s=1,Parque Felipe VI,239.,https://www.tripadvisor.com/Attraction_Review-g187514-d7919710-Reviews-Parque_Felipe_VI-Madrid.html#REVIEWS,Parks,Valdefuentes,,,,,,,,
36,https://www.tripadvisor.com/Attraction_Review-g187514-d8870935-Reviews-Quinta_Fuente_del_Berro-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/a3/c0/80/vista-del-parque-con.jpg?w=500&h=-1&s=1,Quinta Fuente del Berro,240.,https://www.tripadvisor.com/Attraction_Review-g187514-d8870935-Reviews-Quinta_Fuente_del_Berro-Madrid.html#REVIEWS,Parks • Gardens,Retiro,,,,,,,,
9,,,,,,1,8,,,,,,,,
26,https://www.tripadvisor.com/Attraction_Review-g187514-d8555937-Reviews-Ciudad_BBVA-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/ef/4a/5e/negocios.jpg?w=500&h=400&s=1,Ciudad BBVA,241.,https://www.tripadvisor.com/Attraction_Review-g187514-d8555937-Reviews-Ciudad_BBVA-Madrid.html#REVIEWS,Points of Interest & Landmarks,Valverde,,,,,,,,
63,https://www.tripadvisor.com/Attraction_Review-g187514-d7179256-Reviews-Edificio_Carrion-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/d4/f6/ed/schweepes.jpg?w=500&h=-1&s=1,Edificio Carrion,242.,https://www.tripadvisor.com/Attraction_Review-g187514-d7179256-Reviews-Edificio_Carrion-Madrid.html#REVIEWS,Points of Interest & Landmarks,Marroquina,,,,,,,,
99,https://www.tripadvisor.com/Attraction_Review-g187514-d532189-Reviews-Arab_Wall-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/c1/b0/75/historia-e-cultura-de.jpg?w=500&h=400&s=1,Arab Wall,243.,https://www.tripadvisor.com/Attraction_Review-g187514-d532189-Reviews-Arab_Wall-Madrid.html#REVIEWS,Historic Sites,Centro,,,,,,,,
56,https://www.tripadvisor.com/Attraction_Review-g187514-d7372838-Reviews-Iglesia_Parroquial_de_San_Gines-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/1e/10/43/altar-e-bancos.jpg?w=500&h=-1&s=1,Iglesia Parroquial de San Gines,244.,https://www.tripadvisor.com/Attraction_Review-g187514-d7372838-Reviews-Iglesia_Parroquial_de_San_Gines-Madrid.html#REVIEWS,Points of Interest & Landmarks,Sol,,,,,,,,
17,https://www.tripadvisor.com/Attraction_Review-g187514-d13384294-Reviews-Plaza_de_Santa_Barbara-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/f6/3c/a9/great-area.jpg?w=500&h=400&s=1,Plaza de Santa Barbara,245.,https://www.tripadvisor.com/Attraction_Review-g187514-d13384294-Reviews-Plaza_de_Santa_Barbara-Madrid.html#REVIEWS,Points of Interest & Landmarks,Salesas,,,,,,,,
103,https://www.tripadvisor.com/Attraction_Review-g187514-d4327564-Reviews-Puerta_de_San_Vicente-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/fc/a1/3d/simple-arch-gate.jpg?w=500&h=400&s=1,Puerta de San Vicente,246.,https://www.tripadvisor.com/Attraction_Review-g187514-d4327564-Reviews-Puerta_de_San_Vicente-Madrid.html#REVIEWS,Points of Interest & Landmarks,Casa de Campo,,,,,,,,
71,https://www.tripadvisor.com/Attraction_Review-g187514-d3239566-Reviews-Teatro_Victoria_Madrid-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/f4/0c/a3/vista-de-la-sala-reformada.jpg?w=500&h=-1&s=1,Teatro Victoria Madrid,247.,https://www.tripadvisor.com/Attraction_Review-g187514-d3239566-Reviews-Teatro_Victoria_Madrid-Madrid.html#REVIEWS,Theaters,Universidad,,,,,,,,
29,https://www.tripadvisor.com/Attraction_Review-g187514-d12389088-Reviews-Palacio_Vistalegre-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/ec/b8/8a/palacio-vistalegre-antes.jpg?w=500&h=-1&s=1,Palacio Vistalegre,248.,https://www.tripadvisor.com/Attraction_Review-g187514-d12389088-Reviews-Palacio_Vistalegre-Madrid.html#REVIEWS,Arenas & Stadiums,Carabanchel,,,,,,,,
69,https://www.tripadvisor.com/Attraction_Review-g187514-d10543486-Reviews-Estatua_de_Velazquez-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/17/22/9c/statue-with-the-prada.jpg?w=500&h=-1&s=1,Estatua de Velázquez,249.,https://www.tripadvisor.com/Attraction_Review-g187514-d10543486-Reviews-Estatua_de_Velazquez-Madrid.html#REVIEWS,Monuments & Statues,Paseo del Prado,,,,,,,,
22,https://www.tripadvisor.com/Attraction_Review-g187514-d14192684-Reviews-Parque_De_La_Montana-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/fc/5d/03/parque-de-la-montana.jpg?w=500&h=-1&s=1,Parque De La Montana,250.,https://www.tripadvisor.com/Attraction_Review-g187514-d14192684-Reviews-Parque_De_La_Montana-Madrid.html#REVIEWS,Parks,Casa de Campo,,,,,,,,
136,https://www.tripadvisor.com/Attraction_Review-g187514-d4468341-Reviews-Felipe_III_Statue-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/b2/30/70/estatua-ecuestre-de-felipe.jpg?w=500&h=400&s=1,Felipe III Statue,251.,https://www.tripadvisor.com/Attraction_Review-g187514-d4468341-Reviews-Felipe_III_Statue-Madrid.html#REVIEWS,Monuments & Statues,Sol,,,,,,,,
48,https://www.tripadvisor.com/Attraction_Review-g187514-d244661-Reviews-Teatro_de_la_Comedia-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/59/16/db/filename-foto2490-jpg.jpg?w=500&h=-1&s=1,Teatro de la Comedia,252.,https://www.tripadvisor.com/Attraction_Review-g187514-d244661-Reviews-Teatro_de_la_Comedia-Madrid.html#REVIEWS,Theaters,Huertas,,,,,,,,
185,https://www.tripadvisor.com/Attraction_Review-g187514-d7824829-Reviews-Teatro_Maravillas-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/40/aa/70/taxi-obra-de-teatro-comica.jpg?w=500&h=400&s=1,Teatro Maravillas,253.,https://www.tripadvisor.com/Attraction_Review-g187514-d7824829-Reviews-Teatro_Maravillas-Madrid.html#REVIEWS,Theaters,Universidad,,,,,,,,
54,https://www.tripadvisor.com/Attraction_Review-g187514-d2241145-Reviews-Capilla_del_Obispo-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/42/7d/53/cenotafio-del-obispo.jpg?w=500&h=400&s=1,Capilla del Obispo,254.,https://www.tripadvisor.com/Attraction_Review-g187514-d2241145-Reviews-Capilla_del_Obispo-Madrid.html#REVIEWS,Religious Sites,Centro,https://www.tripadvisor.com/Profile/A6942JTkevins,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/24/b6/fa/kevin-s.jpg?w=100&h=-1&s=1,By,A6942JTkevins,https://www.tripadvisor.com/ShowUserReviews-g187514-d2241145-r813122758-Capilla_del_Obispo-Madrid.html,"At center is a tall, elaborately carved, painted, and gilded wood",altarpiece,", flanked by two smaller stone sculptures..."
66,https://www.tripadvisor.com/Attraction_Review-g187514-d12875216-Reviews-Teatro_Arlequin_Gran_Via-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/a2/80/89/20170910-161514-largejpg.jpg?w=500&h=-1&s=1,Teatro Arlequín Gran Vía,255.,https://www.tripadvisor.com/Attraction_Review-g187514-d12875216-Reviews-Teatro_Arlequin_Gran_Via-Madrid.html#REVIEWS,Theaters,Centro,,,,,,,,
103,https://www.tripadvisor.com/Attraction_Review-g187514-d2036694-Reviews-Atocha_Bombing_Memorial-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/db/d4/0b/la-salle-de-recueillement.jpg?w=500&h=-1&s=1,Atocha Bombing Memorial,256.,https://www.tripadvisor.com/Attraction_Review-g187514-d2036694-Reviews-Atocha_Bombing_Memorial-Madrid.html#REVIEWS,Monuments & Statues,Atocha,,,,,,,,
87,https://www.tripadvisor.com/Attraction_Review-g187514-d3405765-Reviews-ABC_Serrano-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/12/25/bd/abc-serrano.jpg?w=500&h=-1&s=1,ABC Serrano,257.,https://www.tripadvisor.com/Attraction_Review-g187514-d3405765-Reviews-ABC_Serrano-Madrid.html#REVIEWS,Shopping Malls,Salamanca (District),,,,,,,,
60,https://www.tripadvisor.com/Attraction_Review-g187514-d7087822-Reviews-Edificio_Grassy-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/a4/d6/e6/caption.jpg?w=500&h=-1&s=1,Edificio Grassy,258.,https://www.tripadvisor.com/Attraction_Review-g187514-d7087822-Reviews-Edificio_Grassy-Madrid.html#REVIEWS,Points of Interest & Landmarks,Centro,https://www.tripadvisor.com/Profile/293neilk,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/9c/default-avatar-2020-14.jpg?w=100&h=-1&s=1,By,293neilk,https://www.tripadvisor.com/ShowUserReviews-g187514-d7087822-r704517587-Edificio_Grassy-Madrid.html,... easily blends in with the landmark buildings along,Gran,"Via and Calle De Alcala, my twin brother Stephen and I we..."
51,https://www.tripadvisor.com/Attraction_Review-g187514-d4505005-Reviews-Casa_Cisneros-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/92/d2/d0/caption.jpg?w=500&h=400&s=1,Casa Cisneros,259.,https://www.tripadvisor.com/Attraction_Review-g187514-d4505005-Reviews-Casa_Cisneros-Madrid.html#REVIEWS,Points of Interest & Landmarks,Centro,https://www.tripadvisor.com/Profile/750dimitrisl,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/14/2b/bb/dimitris-l.jpg?w=100&h=-1&s=1,By,750dimitrisl,https://www.tripadvisor.com/ShowUserReviews-g187514-d4505005-r688314730-Casa_Cisneros-Madrid.html,This palace is located in the,Plaza de la Villa,"which is a lovely area with a number of equally stunning ""houses""."
64,https://www.tripadvisor.com/Attraction_Review-g187514-d4504997-Reviews-Monumento_de_Alvaro_de_Bazan-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/66/e6/05/monumento-de-alvaro-de.jpg?w=500&h=400&s=1,Monumento de Alvaro de Bazan,260.,https://www.tripadvisor.com/Attraction_Review-g187514-d4504997-Reviews-Monumento_de_Alvaro_de_Bazan-Madrid.html#REVIEWS,Points of Interest & Landmarks • Monuments & Statues,Centro,,,,,,,,
74,https://www.tripadvisor.com/Attraction_Review-g187514-d244690-Reviews-Teatro_Marquina-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/17/a7/7f/img-20160925-wa0004-largejpg.jpg?w=500&h=-1&s=1,Teatro Marquina,261.,https://www.tripadvisor.com/Attraction_Review-g187514-d244690-Reviews-Teatro_Marquina-Madrid.html#REVIEWS,Theaters,Salesas,,,,,,,,
35,https://www.tripadvisor.com/Attraction_Review-g187514-d7102099-Reviews-Plaza_de_San_Ildefonso-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/01/6d/0f/plaza-san-ildefonso.jpg?w=500&h=400&s=1,Plaza de San Ildefonso,262.,https://www.tripadvisor.com/Attraction_Review-g187514-d7102099-Reviews-Plaza_de_San_Ildefonso-Madrid.html#REVIEWS,Points of Interest & Landmarks,Universidad,,,,,,,,
28,https://www.tripadvisor.com/Attraction_Review-g187514-d2259680-Reviews-Observatorio_Astronomico_de_Madrid-Madrid.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/e1/9c/24/fachada-de-uno-de-los.jpg?w=500&h=-1&s=1,Observatorio Astronomico de Madrid,263.,https://www.tripadvisor.com/Attraction_Review-g187514-d2259680-Reviews-Observatorio_Astronomico_de_Madrid-Madrid.html#REVIEWS,Observatories & Planetariums,Retiro,,,,,,,,
