WlYyy,FmrIP href,dugSS src,bUshh,cIVmB,iPqaD href 2,WlYyy 2,WlYyy 3,iPqaD href 3,dugSS src 2,WlYyy 4,iPqaD,iPqaD href 5,WlYyy 5,dkvhj,WlYyy 6
2,https://www.tripadvisor.com/Attraction_Review-g312659-d13008096-Reviews-Mostert_Mill-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/1d/d7/6e/20171022-092042-largejpg.jpg?w=500&h=400&s=1,Mostert Mill,112.,https://www.tripadvisor.com/Attraction_Review-g312659-d13008096-Reviews-Mostert_Mill-Cape_Town_Central_Western_Cape.html#REVIEWS,Historic Sites • Points of Interest & Landmarks,,,,,,,,,
25,https://www.tripadvisor.com/Attraction_Review-g312659-d590649-Reviews-Hoerikwaggo_Table_Mountain_Trail-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/bb/86/eb/view-over-houtbay.jpg?w=500&h=-1&s=1,Hoerikwaggo Table Mountain Trail,113.,https://www.tripadvisor.com/Attraction_Review-g312659-d590649-Reviews-Hoerikwaggo_Table_Mountain_Trail-Cape_Town_Central_Western_Cape.html#REVIEWS,Hiking Trails,,,,,,,,,
2,https://www.tripadvisor.com/Attraction_Review-g312659-d15087093-Reviews-Gavin_Collins_Art_Gallery-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/79/e4/47/getlstd-property-photo.jpg?w=500&h=-1&s=1,Gavin Collins Art Gallery,114.,https://www.tripadvisor.com/Attraction_Review-g312659-d15087093-Reviews-Gavin_Collins_Art_Gallery-Cape_Town_Central_Western_Cape.html#REVIEWS,Art Galleries,Open now,,,,,,,,
2,https://www.tripadvisor.com/Attraction_Review-g312659-d15288076-Reviews-Fort_Wynyard-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/8e/3a/d5/photo1jpg.jpg?w=500&h=400&s=1,Fort Wynyard,115.,https://www.tripadvisor.com/Attraction_Review-g312659-d15288076-Reviews-Fort_Wynyard-Cape_Town_Central_Western_Cape.html#REVIEWS,Points of Interest & Landmarks,,,,,,,,,
2,https://www.tripadvisor.com/Attraction_Review-g312659-d10093129-Reviews-Reptile_Garden-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/bc/9b/45/gaboon-adder.jpg?w=500&h=-1&s=1,Reptile Garden,116.,https://www.tripadvisor.com/Attraction_Review-g312659-d10093129-Reviews-Reptile_Garden-Cape_Town_Central_Western_Cape.html#REVIEWS,Zoos,,,,,,,,,
5,https://www.tripadvisor.com/Attraction_Review-g312659-d311013-Reviews-Union_Castle_House-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/38/be/91/photo0jpg.jpg?w=500&h=400&s=1,Union-Castle House,117.,https://www.tripadvisor.com/Attraction_Review-g312659-d311013-Reviews-Union_Castle_House-Cape_Town_Central_Western_Cape.html#REVIEWS,Points of Interest & Landmarks,,,,,,,,,
13,https://www.tripadvisor.com/Attraction_Review-g312659-d675192-Reviews-Cape_Town_Gateway_Visitor_Centre-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/33/eb/e5/photo0jpg.jpg?w=500&h=-1&s=1,Cape Town Gateway Visitor Centre,118.,https://www.tripadvisor.com/Attraction_Review-g312659-d675192-Reviews-Cape_Town_Gateway_Visitor_Centre-Cape_Town_Central_Western_Cape.html#REVIEWS,Visitor Centers,,,,,,,,,
14,https://www.tripadvisor.com/Attraction_Review-g312659-d2150153-Reviews-Half_Day_Hiking_and_Trekking_Tour_on_Table_Mountain-Cape_Town_Central_Western_Cap.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/60/11/c8/part-of-the-climb.jpg?w=500&h=400&s=1,Half-Day Hiking and Trekking Tour on Table Mountain,119.,https://www.tripadvisor.com/Attraction_Review-g312659-d2150153-Reviews-Half_Day_Hiking_and_Trekking_Tour_on_Table_Mountain-Cape_Town_Central_Western_Cap.html#REVIEWS,Hiking Trails,,,,,,,,,
4,https://www.tripadvisor.com/Attraction_Review-g312659-d481268-Reviews-The_African_Experience-Cape_Town_Central_Western_Cape.html,,The African Experience,120.,https://www.tripadvisor.com/Attraction_Review-g312659-d481268-Reviews-The_African_Experience-Cape_Town_Central_Western_Cape.html#REVIEWS,Flea & Street Markets,,,,,,,,,
5,,,,,,1,4,,,6,,,,,
13,https://www.tripadvisor.com/Attraction_Review-g312659-d645409-Reviews-Signal_Hill_Winery-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/4c/35/c5/signal-hill-wines-in.jpg?w=500&h=400&s=1,Signal Hill Winery,121.,https://www.tripadvisor.com/Attraction_Review-g312659-d645409-Reviews-Signal_Hill_Winery-Cape_Town_Central_Western_Cape.html#REVIEWS,Wineries & Vineyards,,,,,,,,,
2,https://www.tripadvisor.com/Attraction_Review-g312659-d13553355-Reviews-Golden_Acre_Shopping_Centre-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/26/cc/26/17.jpg?w=500&h=-1&s=1,Golden Acre Shopping Centre,122.,https://www.tripadvisor.com/Attraction_Review-g312659-d13553355-Reviews-Golden_Acre_Shopping_Centre-Cape_Town_Central_Western_Cape.html#REVIEWS,Shopping Malls,,,,,,,,,
8,https://www.tripadvisor.com/Attraction_Review-g312659-d2700880-Reviews-Michaelis_Collection_at_the_Iziko_Old_Town_House-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/a3/45/37/filename-the-michaelis.jpg?w=500&h=400&s=1,Michaelis Collection at the Iziko Old Town House,123.,https://www.tripadvisor.com/Attraction_Review-g312659-d2700880-Reviews-Michaelis_Collection_at_the_Iziko_Old_Town_House-Cape_Town_Central_Western_Cape.html#REVIEWS,Speciality Museums,Open now,,,,,,,,
12,https://www.tripadvisor.com/Attraction_Review-g312659-d4819185-Reviews-Rietvlei_Wetland_and_Nature_Reserve-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/47/96/fc/zebras.jpg?w=500&h=400&s=1,Rietvlei Wetland and Nature Reserve,124.,https://www.tripadvisor.com/Attraction_Review-g312659-d4819185-Reviews-Rietvlei_Wetland_and_Nature_Reserve-Cape_Town_Central_Western_Cape.html#REVIEWS,Nature & Wildlife Areas,,,,,,,,,
1,https://www.tripadvisor.com/Attraction_Review-g312659-d14954599-Reviews-Masjid_Ahmediyah-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/01/7c/66/masjid-ahmediyah.jpg?w=500&h=400&s=1,Masjid Ahmediyah,125.,https://www.tripadvisor.com/Attraction_Review-g312659-d14954599-Reviews-Masjid_Ahmediyah-Cape_Town_Central_Western_Cape.html#REVIEWS,Churches & Cathedrals,,,,,,,,,
8,https://www.tripadvisor.com/Attraction_Review-g312659-d6601928-Reviews-Bishopsford_Bonsai_Garden-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/5c/3a/ed/bishopsford-bonsai.jpg?w=500&h=400&s=1,Bishopsford Bonsai Garden,126.,https://www.tripadvisor.com/Attraction_Review-g312659-d6601928-Reviews-Bishopsford_Bonsai_Garden-Cape_Town_Central_Western_Cape.html#REVIEWS,Gardens,Open now,,,,,,,,
2,https://www.tripadvisor.com/Attraction_Review-g312659-d13396750-Reviews-Obelisk-Cape_Town_Central_Western_Cape.html,,Obelisk,127.,https://www.tripadvisor.com/Attraction_Review-g312659-d13396750-Reviews-Obelisk-Cape_Town_Central_Western_Cape.html#REVIEWS,Antique Shops,,,,,,,,,
1,https://www.tripadvisor.com/Attraction_Review-g312659-d14992120-Reviews-A4_Arts_Foundation-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/12/de/83/made-for-women-artwork.jpg?w=500&h=400&s=1,A4 Arts Foundation,128.,https://www.tripadvisor.com/Attraction_Review-g312659-d14992120-Reviews-A4_Arts_Foundation-Cape_Town_Central_Western_Cape.html#REVIEWS,Art Galleries • Libraries,,,,,,,,,
10,https://www.tripadvisor.com/Attraction_Review-g312659-d2702241-Reviews-Iziko_William_Fehr_Collection_at_the_Castle_of_Good_Hope-Cape_Town_Central_Wester.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/73/ed/c2/de-kat-balcony-and-the.jpg?w=300&h=300&s=1,Iziko William Fehr Collection at the Castle of Good Hope,129.,https://www.tripadvisor.com/Attraction_Review-g312659-d2702241-Reviews-Iziko_William_Fehr_Collection_at_the_Castle_of_Good_Hope-Cape_Town_Central_Wester.html#REVIEWS,Art Museums,,,,,,,,,
7,https://www.tripadvisor.com/Attraction_Review-g312659-d480279-Reviews-Iziko_Rust_en_Vreugd-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/f8/12/3e/it-must-have-been-a-grand.jpg?w=500&h=400&s=1,Iziko Rust en Vreugd,130.,https://www.tripadvisor.com/Attraction_Review-g312659-d480279-Reviews-Iziko_Rust_en_Vreugd-Cape_Town_Central_Western_Cape.html#REVIEWS,Historic Sites • Art Museums,,,,,,,,,
1,https://www.tripadvisor.com/Attraction_Review-g312659-d14937733-Reviews-Masjidul_Kareem-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/e0/34/78/masjidul-kareem.jpg?w=500&h=400&s=1,Masjidul Kareem,131.,https://www.tripadvisor.com/Attraction_Review-g312659-d14937733-Reviews-Masjidul_Kareem-Cape_Town_Central_Western_Cape.html#REVIEWS,Universities & Schools • Churches & Cathedrals,,,,,,,,,
2,https://www.tripadvisor.com/Attraction_Review-g312659-d14923307-Reviews-Masjied_dur_Rashied-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/e3/ea/65/masjied-dur-rashied.jpg?w=500&h=400&s=1,Masjied dur Rashied,132.,https://www.tripadvisor.com/Attraction_Review-g312659-d14923307-Reviews-Masjied_dur_Rashied-Cape_Town_Central_Western_Cape.html#REVIEWS,Points of Interest & Landmarks • Universities & Schools,,,,,,,,,
3,https://www.tripadvisor.com/Attraction_Review-g312659-d14785002-Reviews-Pienaar_Son-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1e/14/89/14/caption.jpg?w=500&h=400&s=1,Pienaar & Son,133.,https://www.tripadvisor.com/Attraction_Review-g312659-d14785002-Reviews-Pienaar_Son-Cape_Town_Central_Western_Cape.html#REVIEWS,Distilleries,,,,,,,,,
4,https://www.tripadvisor.com/Attraction_Review-g312659-d20069070-Reviews-Waterfront_Clock_Tower-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/1a/d6/cb/the-waterfront-clock.jpg?w=500&h=400&s=1,Waterfront Clock Tower,134.,https://www.tripadvisor.com/Attraction_Review-g312659-d20069070-Reviews-Waterfront_Clock_Tower-Cape_Town_Central_Western_Cape.html#REVIEWS,Points of Interest & Landmarks • Observation Decks & Towers,,,,,,,,,
2,https://www.tripadvisor.com/Attraction_Review-g312659-d481583-Reviews-Medical_History_Museum-Cape_Town_Central_Western_Cape.html,,Medical History Museum,135.,https://www.tripadvisor.com/Attraction_Review-g312659-d481583-Reviews-Medical_History_Museum-Cape_Town_Central_Western_Cape.html#REVIEWS,Speciality Museums,,,,,,,,,
2,https://www.tripadvisor.com/Attraction_Review-g312659-d18965902-Reviews-Stone_Circle_Brewery-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/6d/2b/97/stone-circle-brewery.jpg?w=500&h=400&s=1,Stone Circle Brewery,136.,https://www.tripadvisor.com/Attraction_Review-g312659-d18965902-Reviews-Stone_Circle_Brewery-Cape_Town_Central_Western_Cape.html#REVIEWS,Breweries,,,,,,,,,
4,https://www.tripadvisor.com/Attraction_Review-g312659-d7697835-Reviews-Dorrance-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/6b/ae/df/inner-city-wine-cellar.jpg?w=500&h=400&s=1,Dorrance,137.,https://www.tripadvisor.com/Attraction_Review-g312659-d7697835-Reviews-Dorrance-Cape_Town_Central_Western_Cape.html#REVIEWS,Wineries & Vineyards,,,,,,,,,
6,https://www.tripadvisor.com/Attraction_Review-g312659-d6908444-Reviews-Museum_of_Gems_and_Jewellery-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/4e/fc/22/birth-and-journey-of.jpg?w=500&h=400&s=1,Museum of Gems and Jewellery,138.,https://www.tripadvisor.com/Attraction_Review-g312659-d6908444-Reviews-Museum_of_Gems_and_Jewellery-Cape_Town_Central_Western_Cape.html#REVIEWS,Speciality Museums,Oranjezicht,,,,,,,,
1,https://www.tripadvisor.com/Attraction_Review-g312659-d14923310-Reviews-Church_of_Christ-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/e4/01/76/church-of-christ.jpg?w=500&h=400&s=1,Church of Christ,139.,https://www.tripadvisor.com/Attraction_Review-g312659-d14923310-Reviews-Church_of_Christ-Cape_Town_Central_Western_Cape.html#REVIEWS,Churches & Cathedrals,,,,,,,,,
1,https://www.tripadvisor.com/Attraction_Review-g312659-d15662792-Reviews-Worldart_Gallery-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/bc/ee/97/title-rather-the-devil.jpg?w=500&h=400&s=1,Worldart Gallery,140.,https://www.tripadvisor.com/Attraction_Review-g312659-d15662792-Reviews-Worldart_Gallery-Cape_Town_Central_Western_Cape.html#REVIEWS,Art Galleries,,,,,,,,,
1,https://www.tripadvisor.com/Attraction_Review-g312659-d14930182-Reviews-King_s_Blockhouse-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/d7/e7/2b/king-s-blockhouse.jpg?w=500&h=400&s=1,King's Blockhouse,141.,https://www.tripadvisor.com/Attraction_Review-g312659-d14930182-Reviews-King_s_Blockhouse-Cape_Town_Central_Western_Cape.html#REVIEWS,Historic Sites • Points of Interest & Landmarks,,,,,,,,,
1,https://www.tripadvisor.com/Attraction_Review-g312659-d17422941-Reviews-Art_du_Cap-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/78/8d/90/art-du-cap.jpg?w=500&h=400&s=1,Art du Cap,142.,https://www.tripadvisor.com/Attraction_Review-g312659-d17422941-Reviews-Art_du_Cap-Cape_Town_Central_Western_Cape.html#REVIEWS,Art Galleries,Schotsche Kloof,,,,,,,,
1,https://www.tripadvisor.com/Attraction_Review-g312659-d20063060-Reviews-High_Court_Annex_Benches-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/d7/08/8f/the-benches-and-their.jpg?w=500&h=-1&s=1,High Court Annex Benches,143.,https://www.tripadvisor.com/Attraction_Review-g312659-d20063060-Reviews-High_Court_Annex_Benches-Cape_Town_Central_Western_Cape.html#REVIEWS,Historic Sites • Points of Interest & Landmarks,,,,,,,,,
3,https://www.tripadvisor.com/Attraction_Review-g312659-d310907-Reviews-Iziko_Bertram_House-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/9d/8c/53/filename-bertram-house.jpg?w=500&h=400&s=1,Iziko Bertram House,144.,https://www.tripadvisor.com/Attraction_Review-g312659-d310907-Reviews-Iziko_Bertram_House-Cape_Town_Central_Western_Cape.html#REVIEWS,Historic Sites,Open now,,,,,,,,
1,https://www.tripadvisor.com/Attraction_Review-g312659-d13550661-Reviews-Gateway_Guides-Cape_Town_Central_Western_Cape.html,,Gateway Guides,145.,https://www.tripadvisor.com/Attraction_Review-g312659-d13550661-Reviews-Gateway_Guides-Cape_Town_Central_Western_Cape.html#REVIEWS,Historic Sites • Historic Walking Areas,,,,,,,,,
2,https://www.tripadvisor.com/Attraction_Review-g312659-d20044445-Reviews-Sweetlove_s_Penguin-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/cf/a6/16/the-statue-and-explanatory.jpg?w=500&h=400&s=1,Sweetlove's Penguin,146.,https://www.tripadvisor.com/Attraction_Review-g312659-d20044445-Reviews-Sweetlove_s_Penguin-Cape_Town_Central_Western_Cape.html#REVIEWS,Monuments & Statues,,,,,,,,,
2,https://www.tripadvisor.com/Attraction_Review-g312659-d20078124-Reviews-Waterfront_Swing_Bridge-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/e0/20/80/the-bridge.jpg?w=500&h=-1&s=1,Waterfront Swing Bridge,147.,https://www.tripadvisor.com/Attraction_Review-g312659-d20078124-Reviews-Waterfront_Swing_Bridge-Cape_Town_Central_Western_Cape.html#REVIEWS,Points of Interest & Landmarks • Bridges,,,,,,,,,
5,https://www.tripadvisor.com/Attraction_Review-g312659-d2086737-Reviews-Red_The_Gallery-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/e3/a5/69/red-the-gallery.jpg?w=500&h=-1&s=1,Red The Gallery,148.,https://www.tripadvisor.com/Attraction_Review-g312659-d2086737-Reviews-Red_The_Gallery-Cape_Town_Central_Western_Cape.html#REVIEWS,Art Galleries,,,,,,,,,
2,https://www.tripadvisor.com/Attraction_Review-g312659-d567408-Reviews-Design_Museum_of_South_Africa-Cape_Town_Central_Western_Cape.html,,Design Museum of South Africa,149.,https://www.tripadvisor.com/Attraction_Review-g312659-d567408-Reviews-Design_Museum_of_South_Africa-Cape_Town_Central_Western_Cape.html#REVIEWS,Art Museums,Woodstock,,,,,,,,
7,https://www.tripadvisor.com/Attraction_Review-g312659-d9884645-Reviews-Titanic_Exhibition_until_6th_March-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/55/a1/30/been-there-seen-it.jpg?w=500&h=400&s=1,Titanic Exhibition until 6th March,150.,https://www.tripadvisor.com/Attraction_Review-g312659-d9884645-Reviews-Titanic_Exhibition_until_6th_March-Cape_Town_Central_Western_Cape.html#REVIEWS,,,,,,,,,,
6,,,,,,1,5,,,7,,,,,
2,https://www.tripadvisor.com/Attraction_Review-g312659-d10175303-Reviews-Knext_Art_Gallery-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/f3/c6/04/knext-level-exhibitions.jpg?w=500&h=400&s=1,Knext Art Gallery,151.,https://www.tripadvisor.com/Attraction_Review-g312659-d10175303-Reviews-Knext_Art_Gallery-Cape_Town_Central_Western_Cape.html#REVIEWS,Art Galleries • Art Museums,,,,,,,,,
3,https://www.tripadvisor.com/Attraction_Review-g312659-d626617-Reviews-Whatiftheworld-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/2a/3b/32/qwitha-by-lungiswa-gqunta.jpg?w=500&h=400&s=1,Whatiftheworld,152.,https://www.tripadvisor.com/Attraction_Review-g312659-d626617-Reviews-Whatiftheworld-Cape_Town_Central_Western_Cape.html#REVIEWS,Art Galleries,Woodstock,,,,,,,,
1,https://www.tripadvisor.com/Attraction_Review-g312659-d14116524-Reviews-Everard_Read_Gallery-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/08/10/de/everard-read-gallery.jpg?w=500&h=400&s=1,Everard Read Gallery,153.,https://www.tripadvisor.com/Attraction_Review-g312659-d14116524-Reviews-Everard_Read_Gallery-Cape_Town_Central_Western_Cape.html#REVIEWS,Art Galleries,,,,,,,,,
1,https://www.tripadvisor.com/Attraction_Review-g312659-d15191123-Reviews-Al_Masjid_Al_Munowar-Cape_Town_Central_Western_Cape.html,,Al-Masjid Al-Munowar,154.,https://www.tripadvisor.com/Attraction_Review-g312659-d15191123-Reviews-Al_Masjid_Al_Munowar-Cape_Town_Central_Western_Cape.html#REVIEWS,Religious Sites,,,,,,,,,
1,https://www.tripadvisor.com/Attraction_Review-g312659-d480854-Reviews-Telkom_Exploratorium-Cape_Town_Central_Western_Cape.html,,Telkom Exploratorium,155.,https://www.tripadvisor.com/Attraction_Review-g312659-d480854-Reviews-Telkom_Exploratorium-Cape_Town_Central_Western_Cape.html#REVIEWS,Science Museums,,,,,,,,,
1,https://www.tripadvisor.com/Attraction_Review-g312659-d20063853-Reviews-Jan_Smuts_Statue-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/d6/2c/da/the-statue-and-its-inscribed.jpg?w=500&h=-1&s=1,Jan Smuts Statue,156.,https://www.tripadvisor.com/Attraction_Review-g312659-d20063853-Reviews-Jan_Smuts_Statue-Cape_Town_Central_Western_Cape.html#REVIEWS,Points of Interest & Landmarks • Monuments & Statues,,,,,,,,,
2,https://www.tripadvisor.com/Attraction_Review-g312659-d10375439-Reviews-Constantia_Valley_Tourism-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/6a/26/8e/getlstd-property-photo.jpg?w=500&h=400&s=1,Constantia Valley Tourism,157.,https://www.tripadvisor.com/Attraction_Review-g312659-d10375439-Reviews-Constantia_Valley_Tourism-Cape_Town_Central_Western_Cape.html#REVIEWS,Visitor Centers,,,,,,,,,
4,https://www.tripadvisor.com/Attraction_Review-g312659-d461850-Reviews-Jameson_Hall-Cape_Town_Central_Western_Cape.html,,Jameson Hall,158.,https://www.tripadvisor.com/Attraction_Review-g312659-d461850-Reviews-Jameson_Hall-Cape_Town_Central_Western_Cape.html#REVIEWS,Architectural Buildings • Educational sites,,,,,,,,,
1,https://www.tripadvisor.com/Attraction_Review-g312659-d11732296-Reviews-Martin_Melck_House-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/17/97/3f/retrospective-mandela.jpg?w=500&h=-1&s=1,Martin Melck House,159.,https://www.tripadvisor.com/Attraction_Review-g312659-d11732296-Reviews-Martin_Melck_House-Cape_Town_Central_Western_Cape.html#REVIEWS,Speciality Museums • History Museums,,,,,,,,,
2,https://www.tripadvisor.com/Attraction_Review-g312659-d20056154-Reviews-Bishop_Gray_Memorial-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/d6/1a/6f/the-monument-and-its.jpg?w=500&h=-1&s=1,Bishop Gray Memorial,160.,https://www.tripadvisor.com/Attraction_Review-g312659-d20056154-Reviews-Bishop_Gray_Memorial-Cape_Town_Central_Western_Cape.html#REVIEWS,Points of Interest & Landmarks • Monuments & Statues,,,,,,,,,
4,https://www.tripadvisor.com/Attraction_Review-g312659-d10024724-Reviews-Non_Violence-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/56/dd/b7/caption.jpg?w=500&h=-1&s=1,Non-Violence,161.,https://www.tripadvisor.com/Attraction_Review-g312659-d10024724-Reviews-Non_Violence-Cape_Town_Central_Western_Cape.html#REVIEWS,Points of Interest & Landmarks,,,,,,,,,
1,https://www.tripadvisor.com/Attraction_Review-g312659-d15592798-Reviews-South_African_Art_Collection_Gallery-Cape_Town_Central_Western_Cape.html,,South African Art Collection Gallery,162.,https://www.tripadvisor.com/Attraction_Review-g312659-d15592798-Reviews-South_African_Art_Collection_Gallery-Cape_Town_Central_Western_Cape.html#REVIEWS,Art Galleries,Open now,,,,,,,,
3,https://www.tripadvisor.com/Attraction_Review-g312659-d2702264-Reviews-Social_History_Center-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/73/ec/f6/view-of-the-shc-from.jpg?w=400&h=300&s=1,Social History Center,163.,https://www.tripadvisor.com/Attraction_Review-g312659-d2702264-Reviews-Social_History_Center-Cape_Town_Central_Western_Cape.html#REVIEWS,Points of Interest & Landmarks,,,,,,,,,
1,https://www.tripadvisor.com/Attraction_Review-g312659-d18195033-Reviews-We_Are_Still_Here_memorial-Cape_Town_Central_Western_Cape.html,,We Are Still Here memorial,164.,https://www.tripadvisor.com/Attraction_Review-g312659-d18195033-Reviews-We_Are_Still_Here_memorial-Cape_Town_Central_Western_Cape.html#REVIEWS,Monuments & Statues,,,,,,,,,
1,https://www.tripadvisor.com/Attraction_Review-g312659-d11893113-Reviews-Gijima_Brew_Co-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/d2/35/09/getlstd-property-photo.jpg?w=500&h=400&s=1,Gijima Brew Co.,165.,https://www.tripadvisor.com/Attraction_Review-g312659-d11893113-Reviews-Gijima_Brew_Co-Cape_Town_Central_Western_Cape.html#REVIEWS,Breweries,,,,,,,,,
2,https://www.tripadvisor.com/Attraction_Review-g312659-d7279762-Reviews-Small_Botanical_Garden-Cape_Town_Central_Western_Cape.html,,Small Botanical Garden,166.,https://www.tripadvisor.com/Attraction_Review-g312659-d7279762-Reviews-Small_Botanical_Garden-Cape_Town_Central_Western_Cape.html#REVIEWS,Gardens,,,,,,,,,
1,https://www.tripadvisor.com/Attraction_Review-g312659-d2454477-Reviews-Christopher_Moller_Gallery-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/33/56/bd/gallery-1.jpg?w=500&h=-1&s=1,Christopher Moller Gallery,167.,https://www.tripadvisor.com/Attraction_Review-g312659-d2454477-Reviews-Christopher_Moller_Gallery-Cape_Town_Central_Western_Cape.html#REVIEWS,Art Galleries,Open now,,,,,,,,
1,https://www.tripadvisor.com/Attraction_Review-g312659-d1059532-Reviews-Albie_Bailey_ART_Gallery_and_Clementina_Ceramics-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/15/6d/3b/cape-town.jpg?w=500&h=-1&s=1,Albie Bailey ART Gallery and Clementina Ceramics,168.,https://www.tripadvisor.com/Attraction_Review-g312659-d1059532-Reviews-Albie_Bailey_ART_Gallery_and_Clementina_Ceramics-Cape_Town_Central_Western_Cape.html#REVIEWS,Art Galleries,,,,,,,,,
,https://www.tripadvisor.com/Attraction_Review-g312659-d12801981-Reviews-Galleria_Gibello-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/47/a4/73/limited-edition-wildlife.jpg?w=500&h=400&s=1,Galleria Gibello,169.,,Art Galleries,Open now,,,,,,,,
,https://www.tripadvisor.com/Attraction_Review-g312659-d10124926-Reviews-DF_Contemporary-Cape_Town_Central_Western_Cape.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/de/46/4b/a-beautiful-space-showcasing.jpg?w=500&h=-1&s=1,DF Contemporary,170.,,Art Galleries,Open now,,,,,,,,
