WlYyy,FmrIP href,dugSS src,bUshh,cIVmB,iPqaD href 2,WlYyy 2,WlYyy 3,iPqaD href 3,dugSS src 2,WlYyy 4,iPqaD,iPqaD href 5,WlYyy 5,dkvhj,WlYyy 6
35,https://www.tripadvisor.com/Attraction_Review-g35805-d144241-Reviews-Fine_Arts_Building-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/20/44/56/arch-with-banner.jpg?w=500&h=400&s=1,Fine Arts Building,150.,https://www.tripadvisor.com/Attraction_Review-g35805-d144241-Reviews-Fine_Arts_Building-Chicago_Illinois.html#REVIEWS,Architectural Buildings • Theaters,Downtown / The Loop,,,,,,,,
6,,,,,,1,5,,,7,,,,,
42,https://www.tripadvisor.com/Attraction_Review-g35805-d1929993-Reviews-Lincoln_Hall-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/dd/f8/c8/lincoln-hall-exterior.jpg?w=500&h=400&s=1,Lincoln Hall,151.,https://www.tripadvisor.com/Attraction_Review-g35805-d1929993-Reviews-Lincoln_Hall-Chicago_Illinois.html#REVIEWS,Theaters,North Side,,,,,,,,
38,https://www.tripadvisor.com/Attraction_Review-g35805-d7815065-Reviews-Jackson_Bark_Dog_Park-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/d0/da/d3/photo-credit-bigcitybubs.jpg?w=500&h=-1&s=1,Jackson Bark - Dog Park,152.,https://www.tripadvisor.com/Attraction_Review-g35805-d7815065-Reviews-Jackson_Bark_Dog_Park-Chicago_Illinois.html#REVIEWS,Parks,Hyde Park,https://www.tripadvisor.com/Profile/erini2014,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/6a/default-avatar-2020-47.jpg?w=100&h=-1&s=1,By,erini2014,https://www.tripadvisor.com/ShowUserReviews-g35805-d7815065-r642510594-Jackson_Bark_Dog_Park-Chicago_Illinois.html,"... if your dog needs time out, lots of toys, clean (on an old tennis court so no muddy mess), lots of",agility,games.
14,https://www.tripadvisor.com/Attraction_Review-g35805-d11760707-Reviews-Montrose_Point_Bird_Sanctuary-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/22/19/5f/photo8jpg.jpg?w=500&h=-1&s=1,Montrose Point Bird Sanctuary,153.,https://www.tripadvisor.com/Attraction_Review-g35805-d11760707-Reviews-Montrose_Point_Bird_Sanctuary-Chicago_Illinois.html#REVIEWS,Nature & Wildlife Areas,Far North Side,https://www.tripadvisor.com/Profile/ImmerWandern,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/d3/ca/b5/caption.jpg?w=100&h=-1&s=1,By,ImmerWandern,https://www.tripadvisor.com/ShowUserReviews-g35805-d11760707-r788466498-Montrose_Point_Bird_Sanctuary-Chicago_Illinois.html,... into Lake Michigan just 6 miles from Navy Pier one finds small sand,dunes,", marshland, open grassland and a forest."
13,https://www.tripadvisor.com/Attraction_Review-g35805-d10020669-Reviews-Chicago_Jazz_Festival-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/46/6b/10/chicago-jazz-fest-2018.jpg?w=500&h=-1&s=1,Chicago Jazz Festival,154.,https://www.tripadvisor.com/Attraction_Review-g35805-d10020669-Reviews-Chicago_Jazz_Festival-Chicago_Illinois.html#REVIEWS,Music Festivals,Millennium Park,,,,,,,,
54,https://www.tripadvisor.com/Attraction_Review-g35805-d132340-Reviews-Newberry_Library-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/0b/79/c5/photo0jpg.jpg?w=500&h=-1&s=1,Newberry Library,155.,https://www.tripadvisor.com/Attraction_Review-g35805-d132340-Reviews-Newberry_Library-Chicago_Illinois.html#REVIEWS,Libraries,Near North Side,,,,,,,,
30,https://www.tripadvisor.com/Attraction_Review-g35805-d8514105-Reviews-Chicago_Cultural_Center_Welcome_Center-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/4a/8a/db/chicago-cultural-center.jpg?w=500&h=-1&s=1,Chicago Cultural Center Welcome Center,156.,https://www.tripadvisor.com/Attraction_Review-g35805-d8514105-Reviews-Chicago_Cultural_Center_Welcome_Center-Chicago_Illinois.html#REVIEWS,Visitor Centers,Downtown / The Loop,,,,,,,,
118,https://www.tripadvisor.com/Attraction_Review-g35805-d7361914-Reviews-Lurie_Garden-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/22/97/76/summertime-chi.jpg?w=500&h=400&s=1,Lurie Garden,157.,https://www.tripadvisor.com/Attraction_Review-g35805-d7361914-Reviews-Lurie_Garden-Chicago_Illinois.html#REVIEWS,Gardens,Millennium Park,,,,,,,,
58,https://www.tripadvisor.com/Attraction_Review-g35805-d131660-Reviews-Swedish_American_Museum-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/03/14/5d/5c/at-the-kid-s-museum.jpg?w=500&h=-1&s=1,Swedish American Museum,158.,https://www.tripadvisor.com/Attraction_Review-g35805-d131660-Reviews-Swedish_American_Museum-Chicago_Illinois.html#REVIEWS,Speciality Museums,Far North Side,https://www.tripadvisor.com/Profile/bLiselotte,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/d2/fb/fe/bliselotte.jpg?w=100&h=-1&s=1,By,bLiselotte,https://www.tripadvisor.com/ShowUserReviews-g35805-d131660-r679832579-Swedish_American_Museum-Chicago_Illinois.html,The first floor has an exhibit space/meeting room and the,gift shop,.
95,https://www.tripadvisor.com/Attraction_Review-g35805-d10253674-Reviews-Metra_Commuter_Rail-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/12/9a/0a/metra-commuter-rail.jpg?w=500&h=-1&s=1,Metra - Commuter Rail,159.,https://www.tripadvisor.com/Attraction_Review-g35805-d10253674-Reviews-Metra_Commuter_Rail-Chicago_Illinois.html#REVIEWS,Public Transportation Systems,,https://www.tripadvisor.com/Profile/375esterz,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/81/default-avatar-2020-43.jpg?w=100&h=-1&s=1,By,375esterz,https://www.tripadvisor.com/ShowUserReviews-g35805-d10253674-r781220661-Metra_Commuter_Rail-Chicago_Illinois.html,I Want 2 Say Thank U2day ToThe Train Conductor 4 Giving Me a Chance . 2 Get Over 2 The Right,Track,.
84,https://www.tripadvisor.com/Attraction_Review-g35805-d481994-Reviews-Daley_Center-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/9e/9a/1f/daley-center-on-daley.jpg?w=500&h=-1&s=1,Daley Center,160.,https://www.tripadvisor.com/Attraction_Review-g35805-d481994-Reviews-Daley_Center-Chicago_Illinois.html#REVIEWS,Architectural Buildings,Downtown / The Loop,,,,,,,,
27,https://www.tripadvisor.com/Attraction_Review-g35805-d3341405-Reviews-Green_City_Market-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/75/c0/8c/lincoln-city-farmers.jpg?w=500&h=-1&s=1,Green City Market,161.,https://www.tripadvisor.com/Attraction_Review-g35805-d3341405-Reviews-Green_City_Market-Chicago_Illinois.html#REVIEWS,Flea & Street Markets,Park West,,,,,,,,
11,https://www.tripadvisor.com/Attraction_Review-g35805-d549359-Reviews-Theatre_on_the_Lake-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/05/c8/eb/theatre-on-the-lake.jpg?w=500&h=-1&s=1,Theatre on the Lake,162.,https://www.tripadvisor.com/Attraction_Review-g35805-d549359-Reviews-Theatre_on_the_Lake-Chicago_Illinois.html#REVIEWS,Theaters,North Side,,,,,,,,
24,https://www.tripadvisor.com/Attraction_Review-g35805-d4177597-Reviews-Humboldt_Park-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/e2/a5/56/humboldt-park.jpg?w=500&h=400&s=1,Humboldt Park,163.,https://www.tripadvisor.com/Attraction_Review-g35805-d4177597-Reviews-Humboldt_Park-Chicago_Illinois.html#REVIEWS,Parks,West Town,,,,,,,,
22,https://www.tripadvisor.com/Attraction_Review-g35805-d3368327-Reviews-Chase_Tower-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/1b/d2/11/chase-tower.jpg?w=500&h=400&s=1,Chase Tower,164.,https://www.tripadvisor.com/Attraction_Review-g35805-d3368327-Reviews-Chase_Tower-Chicago_Illinois.html#REVIEWS,Architectural Buildings,West Side,,,,,,,,
92,https://www.tripadvisor.com/Attraction_Review-g35805-d1230606-Reviews-The_900_Shops_Mall-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/3c/0c/70/the-900-shops-mall.jpg?w=500&h=-1&s=1,The 900 Shops Mall,165.,https://www.tripadvisor.com/Attraction_Review-g35805-d1230606-Reviews-The_900_Shops_Mall-Chicago_Illinois.html#REVIEWS,Shopping Malls,Near North Side,https://www.tripadvisor.com/Profile/patshea2016,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/81/default-avatar-2020-43.jpg?w=100&h=-1&s=1,By,patshea2016,https://www.tripadvisor.com/ShowUserReviews-g35805-d1230606-r725246613-The_900_Shops_Mall-Chicago_Illinois.html,"Whether you are looking for a gift item from Mont Blanc, Bloomingdales,",Kate Spade,of New York or any of many other s...
7,https://www.tripadvisor.com/Attraction_Review-g35805-d12839389-Reviews-Wabash_Arts_Corridor-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/61/df/2c/getlstd-property-photo.jpg?w=500&h=400&s=1,Wabash Arts Corridor,166.,https://www.tripadvisor.com/Attraction_Review-g35805-d12839389-Reviews-Wabash_Arts_Corridor-Chicago_Illinois.html#REVIEWS,Art Museums,Downtown / The Loop,,,,,,,,
9,https://www.tripadvisor.com/Attraction_Review-g35805-d15277669-Reviews-Wrightwood_659-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/77/91/2a/wrightwood-659-is-designed.jpg?w=500&h=-1&s=1,Wrightwood 659,167.,https://www.tripadvisor.com/Attraction_Review-g35805-d15277669-Reviews-Wrightwood_659-Chicago_Illinois.html#REVIEWS,Art Galleries,Park West,,,,,,,,
18,https://www.tripadvisor.com/Attraction_Review-g35805-d560117-Reviews-Biograph_Theatre-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/2c/18/b5/2nd.jpg?w=500&h=400&s=1,Biograph Theatre,168.,https://www.tripadvisor.com/Attraction_Review-g35805-d560117-Reviews-Biograph_Theatre-Chicago_Illinois.html#REVIEWS,Historic Sites • Theaters,North Side,,,,,,,,
14,https://www.tripadvisor.com/Attraction_Review-g35805-d4555742-Reviews-St_James_Chapel-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/5f/88/b8/windows.jpg?w=500&h=-1&s=1,St. James Chapel,169.,https://www.tripadvisor.com/Attraction_Review-g35805-d4555742-Reviews-St_James_Chapel-Chicago_Illinois.html#REVIEWS,Points of Interest & Landmarks,Near North Side,,,,,,,,
14,https://www.tripadvisor.com/Attraction_Review-g35805-d561530-Reviews-Oak_Woods_Cemetery-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/1f/fa/57/civil-war-graves.jpg?w=500&h=400&s=1,Oak Woods Cemetery,170.,https://www.tripadvisor.com/Attraction_Review-g35805-d561530-Reviews-Oak_Woods_Cemetery-Chicago_Illinois.html#REVIEWS,Cemeteries,Greater Grand Crossing,,,,,,,,
66,https://www.tripadvisor.com/Attraction_Review-g35805-d4155929-Reviews-The_Vic_Theatre-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/26/34/26/the-vic-theatre.jpg?w=500&h=400&s=1,The Vic Theatre,171.,https://www.tripadvisor.com/Attraction_Review-g35805-d4155929-Reviews-The_Vic_Theatre-Chicago_Illinois.html#REVIEWS,Theaters,North Side,,,,,,,,
86,https://www.tripadvisor.com/Attraction_Review-g35805-d563253-Reviews-Bloomingdale_s-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/b5/52/1f/caption.jpg?w=500&h=-1&s=1,Bloomingdale's,172.,https://www.tripadvisor.com/Attraction_Review-g35805-d563253-Reviews-Bloomingdale_s-Chicago_Illinois.html#REVIEWS,Department Stores,Near North Side,,,,,,,,
46,https://www.tripadvisor.com/Attraction_Review-g35805-d7104548-Reviews-Miro_s_Chicago-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/a0/ca/61/miro-s-chicago.jpg?w=500&h=-1&s=1,Miro's Chicago,173.,https://www.tripadvisor.com/Attraction_Review-g35805-d7104548-Reviews-Miro_s_Chicago-Chicago_Illinois.html#REVIEWS,Points of Interest & Landmarks • Monuments & Statues,Downtown / The Loop,,,,,,,,
27,https://www.tripadvisor.com/Attraction_Review-g35805-d557718-Reviews-Charnley_Persky_House-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/36/cb/a7/the-james-charnley-house.jpg?w=500&h=400&s=1,Charnley-Persky House,174.,https://www.tripadvisor.com/Attraction_Review-g35805-d557718-Reviews-Charnley_Persky_House-Chicago_Illinois.html#REVIEWS,Architectural Buildings • History Museums,Near North Side,https://www.tripadvisor.com/Profile/377lindal,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/e6/default-avatar-2020-45.jpg?w=100&h=-1&s=1,By,377lindal,https://www.tripadvisor.com/ShowUserReviews-g35805-d557718-r624770233-Charnley_Persky_House-Chicago_Illinois.html,"Anyone who loves architecture,",Frank Lloyd Wright,"design, wood-working and an appreciation of master craftsmanship wi..."
13,https://www.tripadvisor.com/Attraction_Review-g35805-d12794226-Reviews-Klairmont_Kollections-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/6a/22/0b/photo3jpg.jpg?w=500&h=-1&s=1,Klairmont Kollections,175.,https://www.tripadvisor.com/Attraction_Review-g35805-d12794226-Reviews-Klairmont_Kollections-Chicago_Illinois.html#REVIEWS,Points of Interest & Landmarks,Northwest Side,https://www.tripadvisor.com/Profile/827terit,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/ed/76/1b/teri-t.jpg?w=100&h=-1&s=1,By,827terit,https://www.tripadvisor.com/ShowUserReviews-g35805-d12794226-r746552222-Klairmont_Kollections-Chicago_Illinois.html,Wonderful collection of,cars,", artwork and neon."
39,https://www.tripadvisor.com/Attraction_Review-g35805-d142950-Reviews-Clark_Street-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/f4/cf/82/cbd.jpg?w=500&h=-1&s=1,Clark Street,176.,https://www.tripadvisor.com/Attraction_Review-g35805-d142950-Reviews-Clark_Street-Chicago_Illinois.html#REVIEWS,Points of Interest & Landmarks,Near North Side,,,,,,,,
35,https://www.tripadvisor.com/Attraction_Review-g35805-d6867088-Reviews-Emil_Bach_House_by_Frank_Lloyd_Wright-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/18/64/aa/exterior.jpg?w=500&h=-1&s=1,Emil Bach House by Frank Lloyd Wright,177.,https://www.tripadvisor.com/Attraction_Review-g35805-d6867088-Reviews-Emil_Bach_House_by_Frank_Lloyd_Wright-Chicago_Illinois.html#REVIEWS,Points of Interest & Landmarks • Architectural Buildings,Far North Side,https://www.tripadvisor.com/Profile/C134FWmichaelk,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/59/default-avatar-2020-49.jpg?w=100&h=-1&s=1,By,C134FWmichaelk,https://www.tripadvisor.com/ShowUserReviews-g35805-d6867088-r793150224-Emil_Bach_House_by_Frank_Lloyd_Wright-Chicago_Illinois.html,A fantastic house just steps from,Lake Michigan,is awesome.
51,https://www.tripadvisor.com/Attraction_Review-g35805-d2491902-Reviews-Riviera_Theatre-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/25/12/03/riviera-theatre.jpg?w=500&h=-1&s=1,Riviera Theatre,178.,https://www.tripadvisor.com/Attraction_Review-g35805-d2491902-Reviews-Riviera_Theatre-Chicago_Illinois.html#REVIEWS,Theaters,Far North Side,,,,,,,,
50,https://www.tripadvisor.com/Attraction_Review-g35805-d4302446-Reviews-Randolph_Street_Market-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/e2/50/8b/randolph-street-market.jpg?w=500&h=400&s=1,Randolph Street Market,179.,https://www.tripadvisor.com/Attraction_Review-g35805-d4302446-Reviews-Randolph_Street_Market-Chicago_Illinois.html#REVIEWS,Flea & Street Markets,West Loop,,,,,,,,
31,https://www.tripadvisor.com/Attraction_Review-g35805-d1829807-Reviews-Black_Ensemble_Theater-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/b7/a6/f2/black-ensemble-theater.jpg?w=500&h=400&s=1,Black Ensemble Theater,180.,https://www.tripadvisor.com/Attraction_Review-g35805-d1829807-Reviews-Black_Ensemble_Theater-Chicago_Illinois.html#REVIEWS,Theaters,Far North Side,,,,,,,,
7,,,,,,1,6,,,8,,,,,
29,https://www.tripadvisor.com/Attraction_Review-g35805-d13080424-Reviews-Wintrust_Arena-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/b8/12/04/wintrust-arena-jan-2018.jpg?w=500&h=400&s=1,Wintrust Arena,181.,https://www.tripadvisor.com/Attraction_Review-g35805-d13080424-Reviews-Wintrust_Arena-Chicago_Illinois.html#REVIEWS,Arenas & Stadiums,South Loop,https://www.tripadvisor.com/Profile/AfishnamedArthur,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/6a/default-avatar-2020-47.jpg?w=100&h=-1&s=1,By,AfishnamedArthur,https://www.tripadvisor.com/ShowUserReviews-g35805-d13080424-r683808177-Wintrust_Arena-Chicago_Illinois.html,We went to the Wintrust Arena to watch the Chicago,Sky,game.
18,https://www.tripadvisor.com/Attraction_Review-g35805-d9806721-Reviews-Lincoln_Square-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/16/c3/8e/a-view-south-towards.jpg?w=500&h=-1&s=1,Lincoln Square,182.,https://www.tripadvisor.com/Attraction_Review-g35805-d9806721-Reviews-Lincoln_Square-Chicago_Illinois.html#REVIEWS,Historic Sites • Points of Interest & Landmarks,Far North Side,,,,,,,,
74,https://www.tripadvisor.com/Attraction_Review-g35805-d1419810-Reviews-Navy_Pier_Festival_Hall_Complex-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/c0/91/01/navy-pier-festival-hall.jpg?w=500&h=-1&s=1,Navy Pier Festival Hall Complex,183.,https://www.tripadvisor.com/Attraction_Review-g35805-d1419810-Reviews-Navy_Pier_Festival_Hall_Complex-Chicago_Illinois.html#REVIEWS,Convention Centers,Near North Side,,,,,,,,
59,https://www.tripadvisor.com/Attraction_Review-g35805-d1533413-Reviews-Amazing_Chicago_s_Funhouse_Maze-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/97/4b/a5/outside-of-the-maze.jpg?w=500&h=400&s=1,Amazing Chicago's Funhouse Maze,184.,https://www.tripadvisor.com/Attraction_Review-g35805-d1533413-Reviews-Amazing_Chicago_s_Funhouse_Maze-Chicago_Illinois.html#REVIEWS,Amusement & Theme Parks,Near North Side,,,,,,,,
30,https://www.tripadvisor.com/Attraction_Review-g35805-d563474-Reviews-Saks_Fifth_Avenue-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/bc/8a/23/700-north-michigan-avenue.jpg?w=500&h=-1&s=1,Saks Fifth Avenue,185.,https://www.tripadvisor.com/Attraction_Review-g35805-d563474-Reviews-Saks_Fifth_Avenue-Chicago_Illinois.html#REVIEWS,Department Stores,Near North Side,,,,,,,,
18,https://www.tripadvisor.com/Attraction_Review-g35805-d5288662-Reviews-Copernicus_Center-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/66/6e/a8/photo0jpg.jpg?w=500&h=-1&s=1,Copernicus Center,186.,https://www.tripadvisor.com/Attraction_Review-g35805-d5288662-Reviews-Copernicus_Center-Chicago_Illinois.html#REVIEWS,Theaters,Far North Side,,,,,,,,
59,https://www.tripadvisor.com/Attraction_Review-g35805-d3150294-Reviews-Half_Acre_Beer_Company-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/f8/40/03/half-acre-beer-co-in.jpg?w=500&h=-1&s=1,Half Acre Beer Company,187.,https://www.tripadvisor.com/Attraction_Review-g35805-d3150294-Reviews-Half_Acre_Beer_Company-Chicago_Illinois.html#REVIEWS,Breweries,North Center,,,,,,,,
27,https://www.tripadvisor.com/Attraction_Review-g35805-d107444-Reviews-Sullivan_Center-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/14/6c/06/carson-pirie-scott-and.jpg?w=500&h=-1&s=1,Sullivan Center,188.,https://www.tripadvisor.com/Attraction_Review-g35805-d107444-Reviews-Sullivan_Center-Chicago_Illinois.html#REVIEWS,Architectural Buildings • Department Stores,Downtown / The Loop,,,,,,,,
23,https://www.tripadvisor.com/Attraction_Review-g35805-d131626-Reviews-Ukrainian_National_Museum-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/9a/9b/df/what-a-cultural-gem.jpg?w=500&h=400&s=1,Ukrainian National Museum,189.,https://www.tripadvisor.com/Attraction_Review-g35805-d131626-Reviews-Ukrainian_National_Museum-Chicago_Illinois.html#REVIEWS,Art Museums • History Museums,West Town,https://www.tripadvisor.com/Profile/512LindeB,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/61/9e/47/caption.jpg?w=100&h=-1&s=1,By,512LindeB,https://www.tripadvisor.com/ShowUserReviews-g35805-d131626-r656449736-Ukrainian_National_Museum-Chicago_Illinois.html,... many facts to me about Ukrainian history and,culture,"both in Ukraine and the US, including what has been happenin..."
20,https://www.tripadvisor.com/Attraction_Review-g35805-d8327547-Reviews-Windy_City_Playhouse-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/96/c2/66/windy-city-playhouse.jpg?w=500&h=-1&s=1,Windy City Playhouse,190.,https://www.tripadvisor.com/Attraction_Review-g35805-d8327547-Reviews-Windy_City_Playhouse-Chicago_Illinois.html#REVIEWS,Theaters,Northwest Side,,,,,,,,
20,https://www.tripadvisor.com/Attraction_Review-g35805-d2015163-Reviews-Financial_District-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/5b/8e/7e/financial-district.jpg?w=500&h=-1&s=1,Financial District,191.,https://www.tripadvisor.com/Attraction_Review-g35805-d2015163-Reviews-Financial_District-Chicago_Illinois.html#REVIEWS,Neighborhoods,,,,,,,,,
35,https://www.tripadvisor.com/Attraction_Review-g35805-d6496825-Reviews-Chicago_Distilling_Company-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/aa/bd/4e/getlstd-property-photo.jpg?w=500&h=400&s=1,Chicago Distilling Company,192.,https://www.tripadvisor.com/Attraction_Review-g35805-d6496825-Reviews-Chicago_Distilling_Company-Chicago_Illinois.html#REVIEWS,Distilleries,North Side,,,,,,,,
51,https://www.tripadvisor.com/Attraction_Review-g35805-d4725162-Reviews-Maxwell_Street_Market-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/3e/1c/07/maxwell-street-market.jpg?w=500&h=400&s=1,Maxwell Street Market,193.,https://www.tripadvisor.com/Attraction_Review-g35805-d4725162-Reviews-Maxwell_Street_Market-Chicago_Illinois.html#REVIEWS,Flea & Street Markets,West Side,,,,,,,,
31,https://www.tripadvisor.com/Attraction_Review-g35805-d8731070-Reviews-Block_37-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/05/a2/e4/20190315-145133-largejpg.jpg?w=500&h=400&s=1,Block 37,194.,https://www.tripadvisor.com/Attraction_Review-g35805-d8731070-Reviews-Block_37-Chicago_Illinois.html#REVIEWS,Shopping Malls,Downtown / The Loop,,,,,,,,
23,https://www.tripadvisor.com/Attraction_Review-g35805-d6578858-Reviews-The_Den_Theatre-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/2b/1d/92/main-stage-pillow-pit.jpg?w=500&h=-1&s=1,The Den Theatre,195.,https://www.tripadvisor.com/Attraction_Review-g35805-d6578858-Reviews-The_Den_Theatre-Chicago_Illinois.html#REVIEWS,Theaters,West Town,,,,,,,,
21,https://www.tripadvisor.com/Attraction_Review-g35805-d560677-Reviews-Jackson_Park-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/90/b0/23/20190515-090804-largejpg.jpg?w=500&h=400&s=1,Jackson Park,196.,https://www.tripadvisor.com/Attraction_Review-g35805-d560677-Reviews-Jackson_Park-Chicago_Illinois.html#REVIEWS,Parks,Woodlawn,,,,,,,,
29,https://www.tripadvisor.com/Attraction_Review-g35805-d557723-Reviews-Lincoln_Monument-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/9b/be/d4/at-the-lincoln-park-in.jpg?w=500&h=400&s=1,Lincoln Monument,197.,https://www.tripadvisor.com/Attraction_Review-g35805-d557723-Reviews-Lincoln_Monument-Chicago_Illinois.html#REVIEWS,Monuments & Statues,North Side,https://www.tripadvisor.com/Profile/866TaylorB,https://dynamic-media-cdn.tripadvisor.com/media/photo-f/01/2e/70/7f/avatar066.jpg?w=100&h=-1&s=1,By,866TaylorB,https://www.tripadvisor.com/ShowUserReviews-g35805-d557723-r731609803-Lincoln_Monument-Chicago_Illinois.html,"... Lincoln: The Man in nearby Lincoln Park, adjacent to the Chicago History Museum at North Avenue and",Clark Street,.
36,https://www.tripadvisor.com/Attraction_Review-g35805-d7317678-Reviews-Greenhouse_Theater_Center-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/85/58/8e/greenhouse-theater-center.jpg?w=500&h=400&s=1,Greenhouse Theater Center,198.,https://www.tripadvisor.com/Attraction_Review-g35805-d7317678-Reviews-Greenhouse_Theater_Center-Chicago_Illinois.html#REVIEWS,Theaters,North Side,,,,,,,,
16,https://www.tripadvisor.com/Attraction_Review-g35805-d507617-Reviews-The_East_Bank_Club-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/bc/b6/aa/photo2jpg.jpg?w=500&h=400&s=1,The East Bank Club,199.,https://www.tripadvisor.com/Attraction_Review-g35805-d507617-Reviews-The_East_Bank_Club-Chicago_Illinois.html#REVIEWS,Sports Complexes,Near North Side,,,,,,,,
38,https://www.tripadvisor.com/Attraction_Review-g35805-d560136-Reviews-Vietnam_Veterans_Fountain-Chicago_Illinois.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/a0/9c/cd/chicago-remembers.jpg?w=500&h=-1&s=1,Vietnam Veterans Fountain,200.,https://www.tripadvisor.com/Attraction_Review-g35805-d560136-Reviews-Vietnam_Veterans_Fountain-Chicago_Illinois.html#REVIEWS,Monuments & Statues • Fountains,Downtown / The Loop,,,,,,,,
