WlYyy,FmrIP href,dugSS src,bUshh,cIVmB,iPqaD href 2,WlYyy 2,WlYyy 3,WlYyy 4,iPqaD href 3,dugSS src 2,WlYyy 6,iPqaD,iPqaD href 5,WlYyy 7,dkvhj,WlYyy 8
12,https://www.tripadvisor.com/Attraction_Review-g294265-d11861551-Reviews-Empress_Lawn-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/95/ef/98/empress-lawn.jpg?w=500&h=400&s=1,Empress Lawn,452.,https://www.tripadvisor.com/Attraction_Review-g294265-d11861551-Reviews-Empress_Lawn-Singapore.html#REVIEWS,Parks • Gardens,City Hall,,,,,,,,,
6,https://www.tripadvisor.com/Attraction_Review-g294265-d12932516-Reviews-Singapore_Chinese_Cultural_Centre-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/e3/89/75/first.jpg?w=500&h=400&s=1,Singapore Chinese Cultural Centre,453.,https://www.tripadvisor.com/Attraction_Review-g294265-d12932516-Reviews-Singapore_Chinese_Cultural_Centre-Singapore.html#REVIEWS,Civic Centres,Central Area/City Area,,,,,,,,,
12,https://www.tripadvisor.com/Attraction_Review-g294265-d2341726-Reviews-STPI_Creative_Workshop_Gallery-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/7c/e0/a6/singapore-tyler-print.jpg?w=500&h=-1&s=1,STPI – Creative Workshop & Gallery,454.,https://www.tripadvisor.com/Attraction_Review-g294265-d2341726-Reviews-STPI_Creative_Workshop_Gallery-Singapore.html#REVIEWS,Art Galleries • Art Museums,Robertson Quay,,,,,,,,,
4,https://www.tripadvisor.com/Attraction_Review-g294265-d7691767-Reviews-MOE_Heritage_Centre-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/57/26/ef/moe-heritage-centre.jpg?w=500&h=400&s=1,MOE Heritage Centre,455.,https://www.tripadvisor.com/Attraction_Review-g294265-d7691767-Reviews-MOE_Heritage_Centre-Singapore.html#REVIEWS,Speciality Museums,Queenstown,,,,,,,,,
17,,,,,,1,16,18,,,,,,,,
5,https://www.tripadvisor.com/Attraction_Review-g294265-d12818351-Reviews-Istana_Heritage_Gallery-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/5c/53/e5/istana-heritage-gallery.jpg?w=500&h=400&s=1,Istana Heritage Gallery,481.,https://www.tripadvisor.com/Attraction_Review-g294265-d12818351-Reviews-Istana_Heritage_Gallery-Singapore.html#REVIEWS,History Museums,Museum,,,,,,,,,
15,https://www.tripadvisor.com/Attraction_Review-g294265-d2338921-Reviews-Palais_Renaissance-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/ea/9d/e4/photo0jpg.jpg?w=500&h=-1&s=1,Palais Renaissance,482.,https://www.tripadvisor.com/Attraction_Review-g294265-d2338921-Reviews-Palais_Renaissance-Singapore.html#REVIEWS,Shopping Malls,Boulevard,,,,,,,,,
34,https://www.tripadvisor.com/Attraction_Review-g294265-d7983041-Reviews-Changi_Sailing_Club-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/c1/00/f5/sunsets-at-changi-sailing.jpg?w=500&h=-1&s=1,Changi Sailing Club,483.,https://www.tripadvisor.com/Attraction_Review-g294265-d7983041-Reviews-Changi_Sailing_Club-Singapore.html#REVIEWS,Sports Camps & Clinics,Changi,,,,,,,,,
13,https://www.tripadvisor.com/Attraction_Review-g294265-d15081316-Reviews-The_First_Generation-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/94/55/cd/the-first-generation.jpg?w=500&h=-1&s=1,The First Generation,484.,https://www.tripadvisor.com/Attraction_Review-g294265-d15081316-Reviews-The_First_Generation-Singapore.html#REVIEWS,Religious Sites • Monuments & Statues,Raffles Place,,,,,,,,,
20,https://www.tripadvisor.com/Attraction_Review-g294265-d9998000-Reviews-Jacob_Ballas_Children_s_Garden-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/36/ce/3d/for-kids-under-10-years.jpg?w=500&h=400&s=1,Jacob Ballas Children's Garden,485.,https://www.tripadvisor.com/Attraction_Review-g294265-d9998000-Reviews-Jacob_Ballas_Children_s_Garden-Singapore.html#REVIEWS,Playgrounds,Tanglin,,https://www.tripadvisor.com/Profile/Hasnah1962,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/b2/5f/88/hasnah1962.jpg?w=100&h=-1&s=1,By,Hasnah1962,https://www.tripadvisor.com/ShowUserReviews-g294265-d9998000-r774565344-Jacob_Ballas_Children_s_Garden-Singapore.html,It has some playgrounds and educational too to encourage love for,nature,
12,https://www.tripadvisor.com/Attraction_Review-g294265-d10020485-Reviews-Singapore_International_Festival_of_Arts-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/d1/58/47/tropical-traumas-by-brian.jpg?w=500&h=400&s=1,Singapore International Festival of Arts,486.,https://www.tripadvisor.com/Attraction_Review-g294265-d10020485-Reviews-Singapore_International_Festival_of_Arts-Singapore.html#REVIEWS,Cultural Events,Mount Pleasant,,,,,,,,,
15,https://www.tripadvisor.com/Attraction_Review-g294265-d11639525-Reviews-Mosque_Street-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/fa/09/3b/photo5jpg.jpg?w=500&h=-1&s=1,Mosque Street,487.,https://www.tripadvisor.com/Attraction_Review-g294265-d11639525-Reviews-Mosque_Street-Singapore.html#REVIEWS,Historic Sites • Neighborhoods,,,,,,,,,,
5,https://www.tripadvisor.com/Attraction_Review-g294265-d14196847-Reviews-Boulder-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/d7/e2/17/100-boulder-problems.jpg?w=500&h=400&s=1,Boulder+,488.,https://www.tripadvisor.com/Attraction_Review-g294265-d14196847-Reviews-Boulder-Singapore.html#REVIEWS,Sports Complexes,Kallang,Open now,,,,,,,,
12,https://www.tripadvisor.com/Attraction_Review-g294265-d3459655-Reviews-Delfi_Orchard-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/71/39/6e/delfi.jpg?w=500&h=-1&s=1,Delfi Orchard,489.,https://www.tripadvisor.com/Attraction_Review-g294265-d3459655-Reviews-Delfi_Orchard-Singapore.html#REVIEWS,Shopping Malls,Boulevard,,,,,,,,,
16,https://www.tripadvisor.com/Attraction_Review-g294265-d11860942-Reviews-Rochor_Canal-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/46/7f/2f/caption.jpg?w=500&h=-1&s=1,Rochor Canal,490.,https://www.tripadvisor.com/Attraction_Review-g294265-d11860942-Reviews-Rochor_Canal-Singapore.html#REVIEWS,Bodies of Water,Central Area/City Area,,,,,,,,,
12,https://www.tripadvisor.com/Attraction_Review-g294265-d8289163-Reviews-Ann_Siang_Hill-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/0e/de/4a/ann-siang-hill.jpg?w=500&h=-1&s=1,Ann Siang Hill,491.,https://www.tripadvisor.com/Attraction_Review-g294265-d8289163-Reviews-Ann_Siang_Hill-Singapore.html#REVIEWS,Points of Interest & Landmarks,,,,,,,,,,
9,https://www.tripadvisor.com/Attraction_Review-g294265-d11871499-Reviews-Coleman_Street-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/c8/6e/ad/23a-coleman-street-freemasons.jpg?w=500&h=-1&s=1,Coleman Street,492.,https://www.tripadvisor.com/Attraction_Review-g294265-d11871499-Reviews-Coleman_Street-Singapore.html#REVIEWS,Neighborhoods • Historic Walking Areas,,,,,,,,,,
9,https://www.tripadvisor.com/Attraction_Review-g294265-d11535911-Reviews-Kreta_Ayer_Square-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/84/eb/1e/kreta-ayer-square.jpg?w=500&h=400&s=1,Kreta Ayer Square,493.,https://www.tripadvisor.com/Attraction_Review-g294265-d11535911-Reviews-Kreta_Ayer_Square-Singapore.html#REVIEWS,Scenic Walking Areas,Outram,,,,,,,,,
12,https://www.tripadvisor.com/Attraction_Review-g294265-d8815530-Reviews-The_Verge_Shopping_Mall-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/8f/87/e1/the-verge-shopping-mall.jpg?w=500&h=400&s=1,The Verge Shopping Mall,494.,https://www.tripadvisor.com/Attraction_Review-g294265-d8815530-Reviews-The_Verge_Shopping_Mall-Singapore.html#REVIEWS,Shopping Malls,Rochor,Open now,,,,,,,,
24,https://www.tripadvisor.com/Attraction_Review-g294265-d338371-Reviews-Al_Abrar_Mosque-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/6d/96/af/singapore-al-abrar-mosque.jpg?w=500&h=400&s=1,Al-Abrar Mosque,495.,https://www.tripadvisor.com/Attraction_Review-g294265-d338371-Reviews-Al_Abrar_Mosque-Singapore.html#REVIEWS,Religious Sites,Central Area/City Area,,,,,,,,,
10,https://www.tripadvisor.com/Attraction_Review-g294265-d7291567-Reviews-Masjid_Haji_Muhammad_Salleh-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/40/f1/1e/view-from-outside.jpg?w=500&h=-1&s=1,Masjid Haji Muhammad Salleh,496.,https://www.tripadvisor.com/Attraction_Review-g294265-d7291567-Reviews-Masjid_Haji_Muhammad_Salleh-Singapore.html#REVIEWS,Points of Interest & Landmarks,Central Area/City Area,,,,,,,,,
8,https://www.tripadvisor.com/Attraction_Review-g294265-d13323492-Reviews-Chesed_El_Synagogue-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/a0/91/43/chesed-el-synagogue.jpg?w=500&h=400&s=1,Chesed-El Synagogue,497.,https://www.tripadvisor.com/Attraction_Review-g294265-d13323492-Reviews-Chesed_El_Synagogue-Singapore.html#REVIEWS,Architectural Buildings • Religious Sites,Central Area/City Area,,https://www.tripadvisor.com/Profile/poodw,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/2d/default-avatar-2020-48.jpg?w=100&h=-1&s=1,By,poodw,https://www.tripadvisor.com/ShowUserReviews-g294265-d13323492-r565154264-Chesed_El_Synagogue-Singapore.html,.,Beautiful building,
15,https://www.tripadvisor.com/Attraction_Review-g294265-d2341795-Reviews-Singapore_Hong_San_See-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/6b/02/84/singapore-hong-san-see.jpg?w=500&h=400&s=1,Singapore Hong San See,498.,https://www.tripadvisor.com/Attraction_Review-g294265-d2341795-Reviews-Singapore_Hong_San_See-Singapore.html#REVIEWS,Religious Sites,Institution Hill,,,,,,,,,
10,https://www.tripadvisor.com/Attraction_Review-g294265-d6577051-Reviews-The_Cathay_Gallery-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/15/78/bd/20190621-132943-largejpg.jpg?w=500&h=400&s=1,The Cathay Gallery,499.,https://www.tripadvisor.com/Attraction_Review-g294265-d6577051-Reviews-The_Cathay_Gallery-Singapore.html#REVIEWS,Art Galleries,Central Area/City Area,,,,,,,,,
8,https://www.tripadvisor.com/Attraction_Review-g294265-d16648639-Reviews-Alkaff_Bridge-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/3a/a2/d3/colorful-bridge.jpg?w=500&h=400&s=1,Alkaff Bridge,500.,https://www.tripadvisor.com/Attraction_Review-g294265-d16648639-Reviews-Alkaff_Bridge-Singapore.html#REVIEWS,Bridges,Central Area/City Area,,,,,,,,,
4,https://www.tripadvisor.com/Attraction_Review-g294265-d14136687-Reviews-Keramat_Sultan_Iskandar_Shah-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/24/b2/e7/overview.jpg?w=500&h=-1&s=1,Keramat Sultan Iskandar Shah,501.,https://www.tripadvisor.com/Attraction_Review-g294265-d14136687-Reviews-Keramat_Sultan_Iskandar_Shah-Singapore.html#REVIEWS,Historic Sites • Points of Interest & Landmarks,Museum,,,,,,,,,
11,https://www.tripadvisor.com/Attraction_Review-g294265-d6732793-Reviews-Sri_SivaKrishna_Temple-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/cc/b9/11/sri-sivakrishna-temple.jpg?w=500&h=-1&s=1,Sri SivaKrishna Temple,502.,https://www.tripadvisor.com/Attraction_Review-g294265-d6732793-Reviews-Sri_SivaKrishna_Temple-Singapore.html#REVIEWS,Points of Interest & Landmarks,Woodlands,,,,,,,,,
8,https://www.tripadvisor.com/Attraction_Review-g294265-d7986344-Reviews-The_Rink_at_JCube-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/73/81/a8/the-ring-is-big-enough.jpg?w=500&h=-1&s=1,The Rink at JCube,503.,https://www.tripadvisor.com/Attraction_Review-g294265-d7986344-Reviews-The_Rink_at_JCube-Singapore.html#REVIEWS,Sports Complexes,Jurong East,,,,,,,,,
17,https://www.tripadvisor.com/Attraction_Review-g294265-d2338923-Reviews-Park_Mall-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/db/40/26/park-mall.jpg?w=500&h=400&s=1,Park Mall,504.,https://www.tripadvisor.com/Attraction_Review-g294265-d2338923-Reviews-Park_Mall-Singapore.html#REVIEWS,Shopping Malls,Museum,,,,,,,,,
39,https://www.tripadvisor.com/Attraction_Review-g294265-d2341798-Reviews-Dalhousie_Obelisk-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/c8/55/2b/caption.jpg?w=500&h=-1&s=1,Dalhousie Obelisk,505.,https://www.tripadvisor.com/Attraction_Review-g294265-d2341798-Reviews-Dalhousie_Obelisk-Singapore.html#REVIEWS,Architectural Buildings,City Hall,,,,,,,,,
16,https://www.tripadvisor.com/Attraction_Review-g294265-d12340651-Reviews-Fort_Canning_Lighthouse-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/09/d2/dc/the-lighthouse.jpg?w=500&h=400&s=1,Fort Canning Lighthouse,506.,https://www.tripadvisor.com/Attraction_Review-g294265-d12340651-Reviews-Fort_Canning_Lighthouse-Singapore.html#REVIEWS,Lighthouses,Museum,,,,,,,,,
9,https://www.tripadvisor.com/Attraction_Review-g294265-d13861559-Reviews-Alexandra_Retail_Centre_ARC-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/29/c8/26/ta-img-20181026-140019.jpg?w=500&h=-1&s=1,Alexandra Retail Centre (ARC),507.,https://www.tripadvisor.com/Attraction_Review-g294265-d13861559-Reviews-Alexandra_Retail_Centre_ARC-Singapore.html#REVIEWS,Shopping Malls,Pasir Panjang 2,,,,,,,,,
12,https://www.tripadvisor.com/Attraction_Review-g294265-d2341734-Reviews-NUS_Museum-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/fc/86/2a/caption.jpg?w=500&h=-1&s=1,NUS Museum,508.,https://www.tripadvisor.com/Attraction_Review-g294265-d2341734-Reviews-NUS_Museum-Singapore.html#REVIEWS,Speciality Museums,National University of Singapore,,,,,,,,,
11,https://www.tripadvisor.com/Attraction_Review-g294265-d15759663-Reviews-Floral_Clock-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/1d/41/ab/floral-clock.jpg?w=500&h=-1&s=1,Floral Clock,509.,https://www.tripadvisor.com/Attraction_Review-g294265-d15759663-Reviews-Floral_Clock-Singapore.html#REVIEWS,Monuments & Statues,Central Area/City Area,,,,,,,,,
17,https://www.tripadvisor.com/Attraction_Review-g294265-d10490895-Reviews-Benjamin_Sheares_Bridge-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/6c/be/0b/caption.jpg?w=500&h=-1&s=1,Benjamin Sheares Bridge,510.,https://www.tripadvisor.com/Attraction_Review-g294265-d10490895-Reviews-Benjamin_Sheares_Bridge-Singapore.html#REVIEWS,Bridges,Central Area/City Area,,,,,,,,,
18,,,,,,1,17,19,,,,,,,,
22,https://www.tripadvisor.com/Attraction_Review-g294265-d4602608-Reviews-The_Grandstand-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/53/44/fe/photo1jpg.jpg?w=500&h=-1&s=1,The Grandstand,511.,https://www.tripadvisor.com/Attraction_Review-g294265-d4602608-Reviews-The_Grandstand-Singapore.html#REVIEWS,Shopping Malls,Swiss Club,Open now,,,,,,,,
30,https://www.tripadvisor.com/Attraction_Review-g294265-d8572482-Reviews-Read_Bridge_Malacca_Bridge-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/76/55/c1/caption.jpg?w=500&h=-1&s=1,Read Bridge　(Malacca Bridge),512.,https://www.tripadvisor.com/Attraction_Review-g294265-d8572482-Reviews-Read_Bridge_Malacca_Bridge-Singapore.html#REVIEWS,Bridges,Central Area/City Area,,,,,,,,,
3,https://www.tripadvisor.com/Attraction_Review-g294265-d14887869-Reviews-Punggol_Plaza-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/c3/ad/73/punggol-plaza.jpg?w=500&h=400&s=1,Punggol Plaza,513.,https://www.tripadvisor.com/Attraction_Review-g294265-d14887869-Reviews-Punggol_Plaza-Singapore.html#REVIEWS,Shopping Malls,Punggol,,,,,,,,,
8,https://www.tripadvisor.com/Attraction_Review-g294265-d8325536-Reviews-Uniqlo-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/ea/6e/c4/photo4jpg.jpg?w=500&h=-1&s=1,Uniqlo,514.,https://www.tripadvisor.com/Attraction_Review-g294265-d8325536-Reviews-Uniqlo-Singapore.html#REVIEWS,Airport Shops,Changi,Open now,,,,,,,,
9,https://www.tripadvisor.com/Attraction_Review-g294265-d13955106-Reviews-Lot_One_Shoppers_Mall-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/12/67/4c/macdonald-new-cafe.jpg?w=500&h=400&s=1,Lot One Shoppers' Mall,515.,https://www.tripadvisor.com/Attraction_Review-g294265-d13955106-Reviews-Lot_One_Shoppers_Mall-Singapore.html#REVIEWS,Shopping Malls,Choa Chu Kang,,,,,,,,,
13,https://www.tripadvisor.com/Attraction_Review-g294265-d11958347-Reviews-UE_Square-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/46/0c/f1/ue-square.jpg?w=500&h=-1&s=1,UE Square,516.,https://www.tripadvisor.com/Attraction_Review-g294265-d11958347-Reviews-UE_Square-Singapore.html#REVIEWS,Shopping Malls,Central Area/City Area,Open now,,,,,,,,
13,https://www.tripadvisor.com/Attraction_Review-g294265-d3459646-Reviews-Eurasian_Heritage_Gallery-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/c5/4c/90/caption.jpg?w=500&h=-1&s=1,Eurasian Heritage Gallery,517.,https://www.tripadvisor.com/Attraction_Review-g294265-d3459646-Reviews-Eurasian_Heritage_Gallery-Singapore.html#REVIEWS,History Museums,Geylang East,,,,,,,,,
9,https://www.tripadvisor.com/Attraction_Review-g294265-d10020493-Reviews-Hari_Raya_Light_Up-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/5f/3f/34/caption.jpg?w=500&h=400&s=1,Hari Raya Light Up,518.,https://www.tripadvisor.com/Attraction_Review-g294265-d10020493-Reviews-Hari_Raya_Light_Up-Singapore.html#REVIEWS,Cultural Events,Geylang,,,,,,,,,
11,https://www.tripadvisor.com/Attraction_Review-g294265-d8325459-Reviews-Cocoa_Co-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/71/a8/f0/cocoa-co.jpg?w=500&h=400&s=1,Cocoa & Co,519.,https://www.tripadvisor.com/Attraction_Review-g294265-d8325459-Reviews-Cocoa_Co-Singapore.html#REVIEWS,Airport Shops,Changi,,,,,,,,,
9,https://www.tripadvisor.com/Attraction_Review-g294265-d2139573-Reviews-The_Heeren-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/eb/b7/87/the-heeren.jpg?w=500&h=400&s=1,The Heeren,520.,https://www.tripadvisor.com/Attraction_Review-g294265-d2139573-Reviews-The_Heeren-Singapore.html#REVIEWS,Shopping Malls,Museum,,,,,,,,,
16,https://www.tripadvisor.com/Attraction_Review-g294265-d7194979-Reviews-Jalan_Besar_Swimming_Complex-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/09/96/25/jalan-besar-swimming.jpg?w=500&h=-1&s=1,Jalan Besar Swimming Complex,521.,https://www.tripadvisor.com/Attraction_Review-g294265-d7194979-Reviews-Jalan_Besar_Swimming_Complex-Singapore.html#REVIEWS,Sports Complexes,Lavender,,,,,,,,,
7,https://www.tripadvisor.com/Attraction_Review-g294265-d12870087-Reviews-Puaka_Hill-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/8e/8d/b5/amazing-view.jpg?w=500&h=-1&s=1,Puaka Hill,522.,https://www.tripadvisor.com/Attraction_Review-g294265-d12870087-Reviews-Puaka_Hill-Singapore.html#REVIEWS,Lookouts,,,,,,,,,,
8,https://www.tripadvisor.com/Attraction_Review-g294265-d12592558-Reviews-Masjid_Angullia-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/bf/f4/0c/masjid-angullia.jpg?w=500&h=-1&s=1,Masjid Angullia,523.,https://www.tripadvisor.com/Attraction_Review-g294265-d12592558-Reviews-Masjid_Angullia-Singapore.html#REVIEWS,Religious Sites,Rochor,,,,,,,,,
27,https://www.tripadvisor.com/Attraction_Review-g294265-d2445134-Reviews-Children_Little_Museum-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/54/e2/cc/children-little-museum.jpg?w=500&h=400&s=1,Children Little Museum,524.,https://www.tripadvisor.com/Attraction_Review-g294265-d2445134-Reviews-Children_Little_Museum-Singapore.html#REVIEWS,Speciality Museums,Rochor,,,,,,,,,
4,https://www.tripadvisor.com/Attraction_Review-g294265-d12860255-Reviews-Jelutong_Tower-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/da/89/bc/jelutong-tower.jpg?w=500&h=400&s=1,Jelutong Tower,525.,https://www.tripadvisor.com/Attraction_Review-g294265-d12860255-Reviews-Jelutong_Tower-Singapore.html#REVIEWS,Observation Decks & Towers,,,https://www.tripadvisor.com/Profile/MaxImumoccupancy120,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/58/84/ac/resort29292504653.jpg?w=100&h=-1&s=1,By,MaxImumoccupancy120,https://www.tripadvisor.com/ShowUserReviews-g294265-d12860255-r771260413-Jelutong_Tower-Singapore.html,Peaceful atmosphere with a beautiful view of the,MacRitchie Reservoir,from the top of this tower .
17,https://www.tripadvisor.com/Attraction_Review-g294265-d11046312-Reviews-Compass_One-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/f0/23/67/20170326-120851-largejpg.jpg?w=500&h=400&s=1,Compass One,526.,https://www.tripadvisor.com/Attraction_Review-g294265-d11046312-Reviews-Compass_One-Singapore.html#REVIEWS,Shopping Malls,Sengkang,,,,,,,,,
10,https://www.tripadvisor.com/Attraction_Review-g294265-d14175535-Reviews-Thomson_Plaza-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/80/0f/88/heavenlywang-thomsonplaza.jpg?w=500&h=400&s=1,Thomson Plaza,527.,https://www.tripadvisor.com/Attraction_Review-g294265-d14175535-Reviews-Thomson_Plaza-Singapore.html#REVIEWS,Shopping Malls,Bishan,,https://www.tripadvisor.com/Profile/Terenahung,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/a7/default-avatar-2020-44.jpg?w=100&h=-1&s=1,By,Terenahung,https://www.tripadvisor.com/ShowUserReviews-g294265-d14175535-r667340068-Thomson_Plaza-Singapore.html,Thomson Plaza's open bazaar concept makes the interior of the,mall,very open and at the same time lively.
11,https://www.tripadvisor.com/Attraction_Review-g294265-d9710023-Reviews-Sengkang_Riverside_Park-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/07/6d/2f/sengkang-riverside-park.jpg?w=500&h=-1&s=1,Sengkang Riverside Park,528.,https://www.tripadvisor.com/Attraction_Review-g294265-d9710023-Reviews-Sengkang_Riverside_Park-Singapore.html#REVIEWS,Parks,Fernvale,,,,,,,,,
10,https://www.tripadvisor.com/Attraction_Review-g294265-d15848493-Reviews-Youth_Olympic_Park-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/51/e0/47/youth-olympic-park.jpg?w=500&h=-1&s=1,Youth Olympic Park,529.,https://www.tripadvisor.com/Attraction_Review-g294265-d15848493-Reviews-Youth_Olympic_Park-Singapore.html#REVIEWS,Points of Interest & Landmarks • Scenic Walking Areas,Marina Centre,,,,,,,,,
29,https://www.tripadvisor.com/Attraction_Review-g294265-d8501363-Reviews-Black_Statue_of_Raffles-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/6c/bb/0d/the-statue.jpg?w=500&h=400&s=1,Black Statue of Raffles,530.,https://www.tripadvisor.com/Attraction_Review-g294265-d8501363-Reviews-Black_Statue_of_Raffles-Singapore.html#REVIEWS,Monuments & Statues,City Hall,,,,,,,,,
5,https://www.tripadvisor.com/Attraction_Review-g294265-d19179860-Reviews-Ms_Redhill-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/91/6d/98/ms-redhill.jpg?w=500&h=400&s=1,Ms Redhill,531.,https://www.tripadvisor.com/Attraction_Review-g294265-d19179860-Reviews-Ms_Redhill-Singapore.html#REVIEWS,Farmers Markets,Bukit Merah,,,,,,,,,
18,https://www.tripadvisor.com/Attraction_Review-g294265-d3459900-Reviews-Indian_National_Army_Monument-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/9b/d2/c5/indian-national-army.jpg?w=500&h=-1&s=1,Indian National Army Monument,532.,https://www.tripadvisor.com/Attraction_Review-g294265-d3459900-Reviews-Indian_National_Army_Monument-Singapore.html#REVIEWS,Monuments & Statues,Marina Centre,,,,,,,,,
4,https://www.tripadvisor.com/Attraction_Review-g294265-d6919456-Reviews-Ray_Bay-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/8c/dd/95/ray-bay.jpg?w=500&h=-1&s=1,Ray Bay,533.,https://www.tripadvisor.com/Attraction_Review-g294265-d6919456-Reviews-Ray_Bay-Singapore.html#REVIEWS,Aquariums,Sentosa Island,,,,,,,,,
4,https://www.tripadvisor.com/Attraction_Review-g294265-d8325606-Reviews-Risis-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/cf/44/bb/risis-boutique-changi.jpg?w=500&h=400&s=1,Risis,534.,https://www.tripadvisor.com/Attraction_Review-g294265-d8325606-Reviews-Risis-Singapore.html#REVIEWS,Airport Shops,Changi,,,,,,,,,
6,https://www.tripadvisor.com/Attraction_Review-g294265-d13204773-Reviews-Tanglin_Halt_Food_Centre-Singapore.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/e7/9a/4b/caption.jpg?w=500&h=-1&s=1,Tanglin Halt Food Centre,535.,https://www.tripadvisor.com/Attraction_Review-g294265-d13204773-Reviews-Tanglin_Halt_Food_Centre-Singapore.html#REVIEWS,Flea & Street Markets,Tanglin Halt,,,,,,,,,
