WlYyy,FmrIP href,dugSS src,bUshh,cIVmB,iPqaD href 2,WlYyy 2,WlYyy 3,iPqaD href 3,dugSS src 2,WlYyy 5,iPqaD,iPqaD href 5,WlYyy 6,dkvhj,WlYyy 7
76,https://www.tripadvisor.com/Attraction_Review-g255060-d4154539-Reviews-Forgotten_Songs-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/69/a6/36/bird-cages.jpg?w=500&h=400&s=1,Forgotten Songs,170.,https://www.tripadvisor.com/Attraction_Review-g255060-d4154539-Reviews-Forgotten_Songs-Sydney_New_South_Wales.html#REVIEWS,Points of Interest & Landmarks,Central Business District,https://www.tripadvisor.com/Profile/constanzadiez,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/86/8a/14/caption.jpg?w=100&h=-1&s=1,By,constanzadiez,https://www.tripadvisor.com/ShowUserReviews-g255060-d4154539-r747430914-Forgotten_Songs-Sydney_New_South_Wales.html,Beautiful piece of,art,that reminds us to take care of our surroundings.
361,https://www.tripadvisor.com/Attraction_Review-g255060-d257462-Reviews-Kings_Cross-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/65/c6/c8/caption.jpg?w=500&h=-1&s=1,Kings Cross,171.,https://www.tripadvisor.com/Attraction_Review-g255060-d257462-Reviews-Kings_Cross-Sydney_New_South_Wales.html#REVIEWS,Neighborhoods,Kings Cross,https://www.tripadvisor.com/Profile/robbygc,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/01/64/bd/dc/voyager101canada.jpg?w=100&h=-1&s=1,By,robbygc,https://www.tripadvisor.com/ShowUserReviews-g255060-d257462-r637500769-Kings_Cross-Sydney_New_South_Wales.html,We first saw the beautiful Al Alamein,Fountain,.
88,https://www.tripadvisor.com/Attraction_Review-g255060-d6702966-Reviews-Glebe_Markets-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/c9/69/69/glebe-matkets.jpg?w=500&h=-1&s=1,Glebe Markets,172.,https://www.tripadvisor.com/Attraction_Review-g255060-d6702966-Reviews-Glebe_Markets-Sydney_New_South_Wales.html#REVIEWS,Flea & Street Markets,Glebe,https://www.tripadvisor.com/Profile/MalB316,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/b0/d2/4d/malb316.jpg?w=100&h=-1&s=1,By,MalB316,https://www.tripadvisor.com/ShowUserReviews-g255060-d6702966-r713835302-Glebe_Markets-Sydney_New_South_Wales.html,There are plenty of food,stalls,and stall holders are happy to haggle.
178,https://www.tripadvisor.com/Attraction_Review-g255060-d11809422-Reviews-Tramsheds-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/f7/a2/1a/tramsheds.jpg?w=500&h=400&s=1,Tramsheds,173.,https://www.tripadvisor.com/Attraction_Review-g255060-d11809422-Reviews-Tramsheds-Sydney_New_South_Wales.html#REVIEWS,Points of Interest & Landmarks • Shopping Malls,,https://www.tripadvisor.com/Profile/peat2013,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/ea/default-avatar-2020-63.jpg?w=100&h=-1&s=1,By,peat2013,https://www.tripadvisor.com/ShowUserReviews-g255060-d11809422-r662115281-Tramsheds-Sydney_New_South_Wales.html,"We took train to a Central, then the",Light Rail,"to Jubilee Park, with just a two minute walk then straight into The T..."
175,https://www.tripadvisor.com/Attraction_Review-g255060-d556346-Reviews-Olympic_Pool_North_Sydney-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/cf/97/52/the-world-s-most-stunning.jpg?w=500&h=400&s=1,Olympic Pool North Sydney,174.,https://www.tripadvisor.com/Attraction_Review-g255060-d556346-Reviews-Olympic_Pool_North_Sydney-Sydney_New_South_Wales.html#REVIEWS,Sports Complexes,,,,,,,,,
49,https://www.tripadvisor.com/Attraction_Review-g255060-d561211-Reviews-Botany_Bay-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/67/86/42/botany-bay.jpg?w=500&h=-1&s=1,Botany Bay,175.,https://www.tripadvisor.com/Attraction_Review-g255060-d561211-Reviews-Botany_Bay-Sydney_New_South_Wales.html#REVIEWS,Bodies of Water,,,,,,,,,
94,https://www.tripadvisor.com/Attraction_Review-g255060-d10458071-Reviews-Harbourside_Shopping_Centre-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/cc/58/de/harbourside-shopping.jpg?w=500&h=400&s=1,Harbourside Shopping Centre,176.,https://www.tripadvisor.com/Attraction_Review-g255060-d10458071-Reviews-Harbourside_Shopping_Centre-Sydney_New_South_Wales.html#REVIEWS,Shopping Malls,Darling Harbour,,,,,,,,
82,https://www.tripadvisor.com/Attraction_Review-g255060-d11704881-Reviews-Shopper_Hopper-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/cd/cb/33/hello-sydney-shopper.jpg?w=500&h=400&s=1,Shopper Hopper,177.,https://www.tripadvisor.com/Attraction_Review-g255060-d11704881-Reviews-Shopper_Hopper-Sydney_New_South_Wales.html#REVIEWS,Ferries,,,,,,,,,
190,https://www.tripadvisor.com/Attraction_Review-g255060-d12155102-Reviews-ICC_Sydney-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/6c/f8/1a/dsc-2083-largejpg.jpg?w=500&h=-1&s=1,ICC Sydney,178.,https://www.tripadvisor.com/Attraction_Review-g255060-d12155102-Reviews-ICC_Sydney-Sydney_New_South_Wales.html#REVIEWS,Civic Centres,Darling Harbour,https://www.tripadvisor.com/Profile/KazSydAustralia,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/20/default-avatar-2020-31.jpg?w=100&h=-1&s=1,By,KazSydAustralia,https://www.tripadvisor.com/ShowUserReviews-g255060-d12155102-r696739058-ICC_Sydney-Sydney_New_South_Wales.html,Sydney’s International Convention and,Exhibition,Centre is the latest addition to the city’s capacity to hold convent...
171,https://www.tripadvisor.com/Attraction_Review-g255060-d257356-Reviews-Central_Business_District-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/f8/a6/f0/central-business-district.jpg?w=500&h=-1&s=1,Central Business District,179.,https://www.tripadvisor.com/Attraction_Review-g255060-d257356-Reviews-Central_Business_District-Sydney_New_South_Wales.html#REVIEWS,Neighborhoods,Central Business District,https://www.tripadvisor.com/Profile/863SueM,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/6a/default-avatar-2020-47.jpg?w=100&h=-1&s=1,By,863SueM,https://www.tripadvisor.com/ShowUserReviews-g255060-d257356-r657914834-Central_Business_District-Sydney_New_South_Wales.html,"... all of the wharf areas, the Royal Botanical Gardens, the Rocks, Circular Quay,",Darling Harbour,", Hyde Park, etc."
155,https://www.tripadvisor.com/Attraction_Review-g255060-d13565803-Reviews-BridgeClimb_Sydney-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/73/4c/06/photo1jpg.jpg?w=500&h=-1&s=1,BridgeClimb Sydney,180.,https://www.tripadvisor.com/Attraction_Review-g255060-d13565803-Reviews-BridgeClimb_Sydney-Sydney_New_South_Wales.html#REVIEWS,Points of Interest & Landmarks • Bridges,The Rocks,https://www.tripadvisor.com/Profile/SheilaDelargy,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/5a/default-avatar-2020-36.jpg?w=100&h=-1&s=1,By,SheilaDelargy,https://www.tripadvisor.com/ShowUserReviews-g255060-d13565803-r749811411-BridgeClimb_Sydney-Sydney_New_South_Wales.html,Aaron our guide was excellent!! Thanks to the team there at,bridge climb,!
6,,,,,,1,5,,,,,,,,
147,https://www.tripadvisor.com/Attraction_Review-g255060-d556396-Reviews-South_Cronulla_Beach-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/16/cf/84/photo1jpg.jpg?w=500&h=-1&s=1,South Cronulla Beach,181.,https://www.tripadvisor.com/Attraction_Review-g255060-d556396-Reviews-South_Cronulla_Beach-Sydney_New_South_Wales.html#REVIEWS,Beaches,,,,,,,,,
145,https://www.tripadvisor.com/Attraction_Review-g255060-d556227-Reviews-The_Domain-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/16/48/d9/the-domain.jpg?w=500&h=-1&s=1,The Domain,182.,https://www.tripadvisor.com/Attraction_Review-g255060-d556227-Reviews-The_Domain-Sydney_New_South_Wales.html#REVIEWS,Parks,Central Business District,https://www.tripadvisor.com/Profile/750dimitrisl,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/14/2b/bb/dimitris-l.jpg?w=100&h=-1&s=1,By,750dimitrisl,https://www.tripadvisor.com/ShowUserReviews-g255060-d556227-r731763565-The_Domain-Sydney_New_South_Wales.html,"... for the variety of open-air events that are held there from time to time, and for its huge, underground car",park,.
466,https://www.tripadvisor.com/Attraction_Review-g255060-d256854-Reviews-Museum_of_Sydney-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/50/c3/79/museum-forecourt.jpg?w=500&h=-1&s=1,Museum of Sydney,183.,https://www.tripadvisor.com/Attraction_Review-g255060-d256854-Reviews-Museum_of_Sydney-Sydney_New_South_Wales.html#REVIEWS,Speciality Museums,Central Business District,https://www.tripadvisor.com/Profile/donnacI8481JV,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/1e/43/dd/donnacurnow.jpg?w=100&h=-1&s=1,By,donnacI8481JV,https://www.tripadvisor.com/ShowUserReviews-g255060-d256854-r634242373-Museum_of_Sydney-Sydney_New_South_Wales.html,Well,Worth a Visit,
112,https://www.tripadvisor.com/Attraction_Review-g255060-d8821996-Reviews-Pyrmont_Bridge-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/95/87/75/pyrmont-bridge.jpg?w=500&h=400&s=1,Pyrmont Bridge,184.,https://www.tripadvisor.com/Attraction_Review-g255060-d8821996-Reviews-Pyrmont_Bridge-Sydney_New_South_Wales.html#REVIEWS,Points of Interest & Landmarks • Bridges,Darling Harbour,https://www.tripadvisor.com/Profile/beetcanner,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/41/89/05/beetcanner.jpg?w=100&h=-1&s=1,By,beetcanner,https://www.tripadvisor.com/ShowUserReviews-g255060-d8821996-r734354216-Pyrmont_Bridge-Sydney_New_South_Wales.html,Excellent views of,CBD,as you stroll.
240,https://www.tripadvisor.com/Attraction_Review-g255060-d526543-Reviews-Cockle_Bay_Wharf-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/79/1e/b8/cockle-bay-wharf-july.jpg?w=500&h=400&s=1,Cockle Bay Wharf,185.,https://www.tripadvisor.com/Attraction_Review-g255060-d526543-Reviews-Cockle_Bay_Wharf-Sydney_New_South_Wales.html#REVIEWS,Neighborhoods • Piers & Boardwalks,Central Business District,,,,,,,,
46,https://www.tripadvisor.com/Attraction_Review-g255060-d8820369-Reviews-Sydney_Gay_and_Lesbian_Mardi_Gras-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/3d/09/8d/the-2020-sydney-gay-and.jpg?w=500&h=400&s=1,Sydney Gay and Lesbian Mardi Gras,186.,https://www.tripadvisor.com/Attraction_Review-g255060-d8820369-Reviews-Sydney_Gay_and_Lesbian_Mardi_Gras-Sydney_New_South_Wales.html#REVIEWS,Cultural Events,Darlinghurst,,,,,,,,
64,https://www.tripadvisor.com/Attraction_Review-g255060-d556362-Reviews-Rose_Bay_to_Nielsen_Park_Walk-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/0b/c4/d4/gorgeous-views-from-the.jpg?w=500&h=-1&s=1,Rose Bay to Nielsen Park Walk,187.,https://www.tripadvisor.com/Attraction_Review-g255060-d556362-Reviews-Rose_Bay_to_Nielsen_Park_Walk-Sydney_New_South_Wales.html#REVIEWS,Hiking Trails,,https://www.tripadvisor.com/Profile/BecW68,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/f3/78/e2/caption.jpg?w=100&h=-1&s=1,By,BecW68,https://www.tripadvisor.com/ShowUserReviews-g255060-d556362-r561134786-Rose_Bay_to_Nielsen_Park_Walk-Sydney_New_South_Wales.html,Perfect views off the beaten,track,
22,https://www.tripadvisor.com/Attraction_Review-g255060-d14901966-Reviews-Overseas_Passenger_Terminal-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/1e/c1/6d/view-of-the-terminal.jpg?w=500&h=-1&s=1,Overseas Passenger Terminal,188.,https://www.tripadvisor.com/Attraction_Review-g255060-d14901966-Reviews-Overseas_Passenger_Terminal-Sydney_New_South_Wales.html#REVIEWS,Points of Interest & Landmarks,The Rocks,https://www.tripadvisor.com/Profile/midwaytoheaven,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/a8/0b/97/midwaytoheaven.jpg?w=100&h=-1&s=1,By,midwaytoheaven,https://www.tripadvisor.com/ShowUserReviews-g255060-d14901966-r654644451-Overseas_Passenger_Terminal-Sydney_New_South_Wales.html,lt's also super convenient for easy,cruise,passengers coming or leaving Sydney.
93,https://www.tripadvisor.com/Attraction_Review-g255060-d2203619-Reviews-Glebe-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/b2/22/e3/glebe.jpg?w=500&h=-1&s=1,Glebe,189.,https://www.tripadvisor.com/Attraction_Review-g255060-d2203619-Reviews-Glebe-Sydney_New_South_Wales.html#REVIEWS,Neighborhoods,Glebe,,,,,,,,
71,https://www.tripadvisor.com/Attraction_Review-g255060-d9765858-Reviews-Roslyn_Packer_Theatre-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/9e/29/52/20160611-131146-largejpg.jpg?w=500&h=400&s=1,Roslyn Packer Theatre,190.,https://www.tripadvisor.com/Attraction_Review-g255060-d9765858-Reviews-Roslyn_Packer_Theatre-Sydney_New_South_Wales.html#REVIEWS,Theaters,,https://www.tripadvisor.com/Profile/AnthonyCordato,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/a5/e8/d5/anthonycordato.jpg?w=100&h=-1&s=1,By,AnthonyCordato,https://www.tripadvisor.com/ShowUserReviews-g255060-d9765858-r610758103-Roslyn_Packer_Theatre-Sydney_New_South_Wales.html,We greatly enjoyed the two part epic Australian,play,", The Harp in the South, last Friday and Saturday evenings at the..."
70,https://www.tripadvisor.com/Attraction_Review-g255060-d554346-Reviews-Grand_Post_Office_GPO_Sydney-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/00/db/11/it-s-clock-stands-out.jpg?w=500&h=400&s=1,Grand Post Office (GPO) Sydney,191.,https://www.tripadvisor.com/Attraction_Review-g255060-d554346-Reviews-Grand_Post_Office_GPO_Sydney-Sydney_New_South_Wales.html#REVIEWS,Historic Sites • Points of Interest & Landmarks,Central Business District,,,,,,,,
97,https://www.tripadvisor.com/Attraction_Review-g255060-d556171-Reviews-Sydney_Visitor_Centre-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/e1/de/48/sydney-visitor-centre.jpg?w=500&h=-1&s=1,Sydney Visitor Centre,192.,https://www.tripadvisor.com/Attraction_Review-g255060-d556171-Reviews-Sydney_Visitor_Centre-Sydney_New_South_Wales.html#REVIEWS,Visitor Centers,The Rocks,https://www.tripadvisor.com/Profile/cg2792,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/6d/default-avatar-2020-19.jpg?w=100&h=-1&s=1,By,cg2792,https://www.tripadvisor.com/ShowUserReviews-g255060-d556171-r679679508-Sydney_Visitor_Centre-Sydney_New_South_Wales.html,Lots of,information,available regarding all the options and activities available in and around Sydney.
41,https://www.tripadvisor.com/Attraction_Review-g255060-d10085791-Reviews-Hayes_Theatre-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/90/bb/25/hates-theatre-seating.jpg?w=500&h=-1&s=1,Hayes Theatre,193.,https://www.tripadvisor.com/Attraction_Review-g255060-d10085791-Reviews-Hayes_Theatre-Sydney_New_South_Wales.html#REVIEWS,Theaters,,,,,,,,,
208,https://www.tripadvisor.com/Attraction_Review-g255060-d256716-Reviews-Customs_House-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/d5/85/3b/20180921-121147-largejpg.jpg?w=500&h=400&s=1,Customs House,194.,https://www.tripadvisor.com/Attraction_Review-g255060-d256716-Reviews-Customs_House-Sydney_New_South_Wales.html#REVIEWS,Art Museums • History Museums,Central Business District,https://www.tripadvisor.com/Profile/petermY2777LY,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/eb/default-avatar-2020-27.jpg?w=100&h=-1&s=1,By,petermY2777LY,https://www.tripadvisor.com/ShowUserReviews-g255060-d256716-r787841936-Customs_House-Sydney_New_South_Wales.html,The ground floor of the building houses a 14 by 31 feet,scale model,of Sydney's city centre viewed through a glass fl...
93,https://www.tripadvisor.com/Attraction_Review-g255060-d8410977-Reviews-Taronga_Zoo_to_Manly_Beach_Walk-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/17/5e/39/harbour.jpg?w=500&h=-1&s=1,Taronga Zoo to Manly Beach Walk,195.,https://www.tripadvisor.com/Attraction_Review-g255060-d8410977-Reviews-Taronga_Zoo_to_Manly_Beach_Walk-Sydney_New_South_Wales.html#REVIEWS,Piers & Boardwalks • Scenic Walking Areas,Mosman,,,,,,,,
167,https://www.tripadvisor.com/Attraction_Review-g255060-d2157745-Reviews-Archibald_Fountain-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/25/21/d7/archibald-fountain.jpg?w=500&h=-1&s=1,Archibald Fountain,196.,https://www.tripadvisor.com/Attraction_Review-g255060-d2157745-Reviews-Archibald_Fountain-Sydney_New_South_Wales.html#REVIEWS,Fountains,St. James,https://www.tripadvisor.com/Profile/JnVSydney,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/51/11/3f/jnvsydney.jpg?w=100&h=-1&s=1,By,JnVSydney,https://www.tripadvisor.com/ShowUserReviews-g255060-d2157745-r787605711-Archibald_Fountain-Sydney_New_South_Wales.html,Located within,Hyde park,", (CBD), is this beautiful fountain, depicting a mythical theme, topped with Apollo, giving l..."
65,https://www.tripadvisor.com/Attraction_Review-g255060-d257301-Reviews-Bradleys_Head_Trail-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/77/8a/cb/bradley-s-head-trail.jpg?w=500&h=-1&s=1,Bradleys Head Trail,197.,https://www.tripadvisor.com/Attraction_Review-g255060-d257301-Reviews-Bradleys_Head_Trail-Sydney_New_South_Wales.html#REVIEWS,National Parks • Hiking Trails,Darling Harbour,https://www.tripadvisor.com/Profile/mattkay60,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e6/ea/default-avatar-2020-54.jpg?w=100&h=-1&s=1,By,mattkay60,https://www.tripadvisor.com/ShowUserReviews-g255060-d257301-r636531919-Bradleys_Head_Trail-Sydney_New_South_Wales.html,The trail is super easy to get to on the Ferry to,Taronga Zoo,- it costs about $3 and takes about 15 minutes.
126,https://www.tripadvisor.com/Attraction_Review-g255060-d526518-Reviews-Macquarie_Street-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/be/4c/49/st-mary-s-cathedral.jpg?w=500&h=400&s=1,Macquarie Street,198.,https://www.tripadvisor.com/Attraction_Review-g255060-d526518-Reviews-Macquarie_Street-Sydney_New_South_Wales.html#REVIEWS,Points of Interest & Landmarks • Historic Walking Areas,Central Business District,https://www.tripadvisor.com/Profile/AndyJohn74,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/b3/1a/03/andrew-m.jpg?w=100&h=-1&s=1,By,AndyJohn74,https://www.tripadvisor.com/ShowUserReviews-g255060-d526518-r825731974-Macquarie_Street-Sydney_New_South_Wales.html,"There is the Botanic Garden, The",State Library,", Hyde Park Barracks and many more."
44,https://www.tripadvisor.com/Attraction_Review-g255060-d258199-Reviews-Garden_Island-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/fb/db/5a/garden-island-as-seen.jpg?w=500&h=-1&s=1,Garden Island,199.,https://www.tripadvisor.com/Attraction_Review-g255060-d258199-Reviews-Garden_Island-Sydney_New_South_Wales.html#REVIEWS,Islands,,,,,,,,,
26,https://www.tripadvisor.com/Attraction_Review-g255060-d257271-Reviews-Port_Jackson-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/d5/71/6d/vue-sur-le-port.jpg?w=500&h=-1&s=1,Port Jackson,200.,https://www.tripadvisor.com/Attraction_Review-g255060-d257271-Reviews-Port_Jackson-Sydney_New_South_Wales.html#REVIEWS,Marinas • Bodies of Water,,,,,,,,,
62,https://www.tripadvisor.com/Attraction_Review-g255060-d10117158-Reviews-Broadway_Sydney-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/93/43/93/broadway-shopping-centre.jpg?w=500&h=400&s=1,Broadway Sydney,201.,https://www.tripadvisor.com/Attraction_Review-g255060-d10117158-Reviews-Broadway_Sydney-Sydney_New_South_Wales.html#REVIEWS,Department Stores • Shopping Malls,Glebe,https://www.tripadvisor.com/Profile/nngoclamthu,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/06/37/ab/ngoc-lam-thu-n.jpg?w=100&h=-1&s=1,By,nngoclamthu,https://www.tripadvisor.com/ShowUserReviews-g255060-d10117158-r726541690-Broadway_Sydney-Sydney_New_South_Wales.html,"Definitely everything you need in one spot Kmart, Coles,",Aldi,", Apple, JB-HiFi, Bonds, Target, MAC and so on."
43,https://www.tripadvisor.com/Attraction_Review-g255060-d11665474-Reviews-Central_Park_Mall-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/a9/6f/44/chippendale-green.jpg?w=500&h=400&s=1,Central Park Mall,202.,https://www.tripadvisor.com/Attraction_Review-g255060-d11665474-Reviews-Central_Park_Mall-Sydney_New_South_Wales.html#REVIEWS,Shopping Malls,,,,,,,,,
40,https://www.tripadvisor.com/Attraction_Review-g255060-d8283822-Reviews-City_Recital_Hall-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/12/8d/9e/city-recital-hall.jpg?w=300&h=200&s=1,City Recital Hall,203.,https://www.tripadvisor.com/Attraction_Review-g255060-d8283822-Reviews-City_Recital_Hall-Sydney_New_South_Wales.html#REVIEWS,Theaters,Central Business District,,,,,,,,
82,https://www.tripadvisor.com/Attraction_Review-g255060-d556344-Reviews-Newport_Beach-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/40/53/95/img-3999-largejpg.jpg?w=500&h=400&s=1,Newport Beach,204.,https://www.tripadvisor.com/Attraction_Review-g255060-d556344-Reviews-Newport_Beach-Sydney_New_South_Wales.html#REVIEWS,Beaches,,,,,,,,,
116,https://www.tripadvisor.com/Attraction_Review-g255060-d556222-Reviews-St_Andrew_s_Cathedral-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/49/e7/ec/20171107-120816-largejpg.jpg?w=500&h=-1&s=1,St. Andrew's Cathedral,205.,https://www.tripadvisor.com/Attraction_Review-g255060-d556222-Reviews-St_Andrew_s_Cathedral-Sydney_New_South_Wales.html#REVIEWS,Religious Sites,Central Business District,https://www.tripadvisor.com/Profile/Oldjack,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/1e/70/b4/oldjack.jpg?w=100&h=-1&s=1,By,Oldjack,https://www.tripadvisor.com/ShowUserReviews-g255060-d556222-r704493495-St_Andrew_s_Cathedral-Sydney_New_South_Wales.html,This Anglican Cathedral was built between 1837 and 1868 and is the oldest in,Australia,.
153,https://www.tripadvisor.com/Attraction_Review-g255060-d8560741-Reviews-Sydney_Light_Rail-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/e3/14/1a/caption.jpg?w=500&h=400&s=1,Sydney Light Rail,206.,https://www.tripadvisor.com/Attraction_Review-g255060-d8560741-Reviews-Sydney_Light_Rail-Sydney_New_South_Wales.html#REVIEWS,Public Transportation Systems,Central Business District,https://www.tripadvisor.com/Profile/Retiredwooly,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/6a/default-avatar-2020-47.jpg?w=100&h=-1&s=1,By,Retiredwooly,https://www.tripadvisor.com/ShowUserReviews-g255060-d8560741-r682057433-Sydney_Light_Rail-Sydney_New_South_Wales.html,We used our,OPAL card,and it was so easy.
88,https://www.tripadvisor.com/Attraction_Review-g255060-d3332173-Reviews-George_Street-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/36/3e/2c/caption.jpg?w=500&h=-1&s=1,George Street,207.,https://www.tripadvisor.com/Attraction_Review-g255060-d3332173-Reviews-George_Street-Sydney_New_South_Wales.html#REVIEWS,Neighborhoods,,,,,,,,,
71,https://www.tripadvisor.com/Attraction_Review-g255060-d256717-Reviews-Elizabeth_Bay_House-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/f0/59/16/living-room.jpg?w=500&h=-1&s=1,Elizabeth Bay House,208.,https://www.tripadvisor.com/Attraction_Review-g255060-d256717-Reviews-Elizabeth_Bay_House-Sydney_New_South_Wales.html#REVIEWS,Historic Sites,City East,,,,,,,,
50,https://www.tripadvisor.com/Attraction_Review-g255060-d556247-Reviews-St_Patrick_s_Church-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/15/7f/23/caption.jpg?w=500&h=-1&s=1,St Patrick's Church,209.,https://www.tripadvisor.com/Attraction_Review-g255060-d556247-Reviews-St_Patrick_s_Church-Sydney_New_South_Wales.html#REVIEWS,Architectural Buildings • Religious Sites,The Rocks,,,,,,,,
68,https://www.tripadvisor.com/Attraction_Review-g255060-d519858-Reviews-Nurses_Walk-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/1f/85/3f/caption.jpg?w=500&h=-1&s=1,Nurses Walk,210.,https://www.tripadvisor.com/Attraction_Review-g255060-d519858-Reviews-Nurses_Walk-Sydney_New_South_Wales.html#REVIEWS,Historic Sites,The Rocks,,,,,,,,
7,,,,,,1,6,,,,,,,,
24,https://www.tripadvisor.com/Attraction_Review-g255060-d13388968-Reviews-Australian_Museum_of_Magical_Arts-Sydney_New_South_Wales.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/68/92/d3/channel-7-sydney-weekender.jpg?w=500&h=-1&s=1,Australian Museum of Magical Arts,211.,https://www.tripadvisor.com/Attraction_Review-g255060-d13388968-Reviews-Australian_Museum_of_Magical_Arts-Sydney_New_South_Wales.html#REVIEWS,Speciality Museums,Darlinghurst,,,,,,,,
